pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,TOTAL VALID VOTES,No of rejected votes,NOTA,Total,No of Tendered votes
14,Cuttack,93,Banki,22,,,,,,,,26.0,350.0,457.0,3.0,4.0,840.0,0.0,2.0,842.0,0.0
14,Cuttack,93,Banki,23,,,,,,,,32.0,408.0,243.0,1.0,13.0,697.0,0.0,11.0,708.0,0.0
14,Cuttack,93,Banki,24,,,,,,,,18.0,630.0,332.0,5.0,8.0,993.0,0.0,5.0,998.0,0.0
14,Cuttack,93,Banki,25,,,,,,,,26.0,549.0,257.0,6.0,2.0,840.0,0.0,5.0,845.0,0.0
14,Cuttack,93,Banki,26,,,,,,,,8.0,186.0,179.0,0.0,0.0,373.0,0.0,1.0,374.0,0.0
14,Cuttack,93,Banki,27,,,,,,,,66.0,556.0,276.0,3.0,3.0,904.0,0.0,6.0,910.0,0.0
14,Cuttack,93,Banki,28,,,,,,,,26.0,248.0,125.0,0.0,0.0,399.0,0.0,2.0,401.0,0.0
14,Cuttack,93,Banki,29,,,,,,,,93.0,292.0,133.0,3.0,2.0,523.0,0.0,2.0,525.0,0.0
14,Cuttack,93,Banki,30,,,,,,,,19.0,439.0,176.0,1.0,4.0,639.0,0.0,1.0,640.0,0.0
14,Cuttack,93,Banki,31,,,,,,,,25.0,515.0,203.0,5.0,2.0,750.0,0.0,7.0,757.0,0.0
14,Cuttack,93,Banki,32,,,,,,,,29.0,603.0,219.0,2.0,2.0,855.0,0.0,4.0,859.0,0.0
14,Cuttack,93,Banki,33,,,,,,,,9.0,491.0,248.0,3.0,3.0,754.0,0.0,5.0,759.0,0.0
14,Cuttack,93,Banki,34,,,,,,,,31.0,664.0,215.0,5.0,2.0,917.0,0.0,8.0,925.0,0.0
14,Cuttack,93,Banki,35,,,,,,,,31.0,475.0,361.0,2.0,1.0,870.0,0.0,5.0,875.0,0.0
14,Cuttack,93,Banki,36,,,,,,,,37.0,183.0,89.0,2.0,2.0,313.0,0.0,1.0,314.0,0.0
14,Cuttack,93,Banki,37,,,,,,,,16.0,351.0,316.0,6.0,5.0,694.0,0.0,13.0,707.0,0.0
14,Cuttack,93,Banki,38,,,,,,,,18.0,382.0,207.0,3.0,2.0,612.0,0.0,2.0,614.0,0.0
14,Cuttack,93,Banki,39,,,,,,,,101.0,572.0,297.0,3.0,1.0,974.0,0.0,14.0,988.0,0.0
14,Cuttack,93,Banki,40,,,,,,,,15.0,674.0,238.0,4.0,1.0,932.0,0.0,5.0,937.0,0.0
14,Cuttack,93,Banki,41,,,,,,,,29.0,607.0,299.0,1.0,6.0,942.0,0.0,3.0,945.0,0.0
14,Cuttack,93,Banki,42,,,,,,,,6.0,502.0,220.0,1.0,2.0,731.0,0.0,5.0,736.0,0.0
14,Cuttack,93,Banki,43,,,,,,,,12.0,444.0,217.0,3.0,3.0,679.0,0.0,9.0,688.0,0.0
14,Cuttack,93,Banki,44,,,,,,,,25.0,493.0,272.0,6.0,1.0,797.0,0.0,7.0,804.0,0.0
14,Cuttack,93,Banki,45,,,,,,,,38.0,524.0,246.0,4.0,3.0,815.0,0.0,12.0,827.0,0.0
14,Cuttack,93,Banki,46,,,,,,,,40.0,460.0,303.0,1.0,1.0,805.0,0.0,6.0,811.0,0.0
14,Cuttack,93,Banki,47,,,,,,,,36.0,419.0,262.0,3.0,1.0,721.0,0.0,4.0,725.0,0.0
14,Cuttack,93,Banki,48,,,,,,,,44.0,382.0,392.0,4.0,6.0,828.0,0.0,18.0,846.0,0.0
14,Cuttack,93,Banki,49,,,,,,,,23.0,347.0,307.0,5.0,1.0,683.0,0.0,3.0,686.0,0.0
14,Cuttack,93,Banki,50,,,,,,,,30.0,292.0,354.0,0.0,1.0,677.0,0.0,4.0,681.0,0.0
14,Cuttack,93,Banki,51,,,,,,,,12.0,103.0,185.0,0.0,0.0,300.0,0.0,2.0,302.0,0.0
14,Cuttack,93,Banki,52,,,,,,,,10.0,117.0,169.0,1.0,2.0,299.0,0.0,6.0,305.0,0.0
14,Cuttack,93,Banki,53,,,,,,,,24.0,220.0,269.0,1.0,3.0,517.0,0.0,2.0,519.0,0.0
14,Cuttack,93,Banki,54,,,,,,,,21.0,400.0,363.0,4.0,5.0,793.0,0.0,12.0,805.0,0.0
14,Cuttack,93,Banki,55,,,,,,,,15.0,264.0,278.0,3.0,1.0,561.0,0.0,4.0,565.0,0.0
14,Cuttack,93,Banki,56,,,,,,,,27.0,337.0,241.0,4.0,4.0,613.0,0.0,8.0,621.0,0.0
14,Cuttack,93,Banki,57,,,,,,,,16.0,300.0,271.0,1.0,0.0,588.0,0.0,7.0,595.0,0.0
14,Cuttack,93,Banki,58,,,,,,,,11.0,280.0,191.0,1.0,0.0,483.0,0.0,1.0,484.0,0.0
14,Cuttack,93,Banki,59,,,,,,,,23.0,329.0,324.0,2.0,2.0,680.0,0.0,7.0,687.0,0.0
14,Cuttack,93,Banki,60,,,,,,,,10.0,300.0,320.0,2.0,2.0,634.0,0.0,5.0,639.0,0.0
14,Cuttack,93,Banki,61,,,,,,,,27.0,320.0,352.0,3.0,2.0,704.0,0.0,11.0,715.0,0.0
14,Cuttack,93,Banki,62,,,,,,,,23.0,188.0,237.0,1.0,2.0,451.0,0.0,3.0,454.0,0.0
14,Cuttack,93,Banki,63,,,,,,,,19.0,289.0,282.0,0.0,1.0,591.0,0.0,4.0,595.0,0.0
14,Cuttack,93,Banki,64,,,,,,,,15.0,330.0,283.0,3.0,2.0,633.0,0.0,5.0,638.0,0.0
14,Cuttack,93,Banki,65,,,,,,,,23.0,252.0,310.0,3.0,3.0,591.0,0.0,4.0,595.0,0.0
14,Cuttack,93,Banki,66,,,,,,,,17.0,224.0,264.0,2.0,2.0,509.0,0.0,2.0,511.0,0.0
14,Cuttack,93,Banki,67,,,,,,,,21.0,505.0,283.0,2.0,2.0,813.0,0.0,2.0,815.0,0.0
14,Cuttack,93,Banki,68,,,,,,,,27.0,258.0,217.0,1.0,0.0,503.0,0.0,4.0,507.0,0.0
14,Cuttack,93,Banki,69,,,,,,,,31.0,471.0,203.0,3.0,3.0,711.0,0.0,2.0,713.0,0.0
14,Cuttack,93,Banki,70,,,,,,,,22.0,348.0,187.0,2.0,3.0,562.0,0.0,10.0,572.0,0.0
14,Cuttack,93,Banki,71,,,,,,,,8.0,331.0,178.0,2.0,0.0,519.0,0.0,2.0,521.0,0.0
14,Cuttack,93,Banki,72,,,,,,,,16.0,360.0,217.0,7.0,2.0,602.0,0.0,4.0,606.0,0.0
14,Cuttack,93,Banki,73,,,,,,,,33.0,479.0,263.0,6.0,10.0,791.0,0.0,5.0,796.0,0.0
14,Cuttack,93,Banki,74,,,,,,,,13.0,329.0,212.0,3.0,2.0,559.0,0.0,2.0,561.0,0.0
14,Cuttack,93,Banki,75,,,,,,,,8.0,348.0,215.0,4.0,1.0,576.0,0.0,5.0,581.0,0.0
14,Cuttack,93,Banki,76,,,,,,,,32.0,383.0,426.0,4.0,0.0,845.0,0.0,9.0,854.0,0.0
14,Cuttack,93,Banki,77,,,,,,,,14.0,387.0,188.0,2.0,0.0,591.0,0.0,2.0,593.0,0.0
14,Cuttack,93,Banki,78,,,,,,,,4.0,295.0,183.0,2.0,0.0,484.0,0.0,0.0,484.0,0.0
14,Cuttack,93,Banki,79,,,,,,,,18.0,426.0,187.0,1.0,1.0,633.0,0.0,11.0,644.0,0.0
14,Cuttack,93,Banki,80,,,,,,,,17.0,284.0,318.0,0.0,1.0,620.0,0.0,4.0,624.0,0.0
14,Cuttack,93,Banki,81,,,,,,,,32.0,422.0,287.0,4.0,5.0,750.0,0.0,6.0,756.0,0.0
14,Cuttack,93,Banki,82,,,,,,,,14.0,474.0,190.0,5.0,3.0,686.0,0.0,2.0,688.0,0.0
14,Cuttack,93,Banki,83,,,,,,,,10.0,539.0,196.0,0.0,2.0,747.0,0.0,8.0,755.0,0.0
14,Cuttack,93,Banki,84,,,,,,,,8.0,375.0,218.0,3.0,1.0,605.0,0.0,1.0,606.0,0.0
14,Cuttack,93,Banki,85,,,,,,,,18.0,329.0,175.0,4.0,2.0,528.0,0.0,11.0,539.0,0.0
14,Cuttack,93,Banki,86,,,,,,,,31.0,485.0,327.0,2.0,0.0,845.0,0.0,6.0,851.0,0.0
14,Cuttack,93,Banki,87,,,,,,,,52.0,303.0,174.0,1.0,0.0,530.0,0.0,0.0,530.0,0.0
14,Cuttack,93,Banki,88,,,,,,,,12.0,464.0,224.0,2.0,2.0,704.0,0.0,6.0,710.0,0.0
14,Cuttack,93,Banki,89,,,,,,,,9.0,321.0,179.0,0.0,0.0,509.0,0.0,5.0,514.0,0.0
14,Cuttack,93,Banki,90,,,,,,,,57.0,386.0,122.0,0.0,0.0,565.0,0.0,1.0,566.0,0.0
14,Cuttack,93,Banki,91,,,,,,,,52.0,299.0,95.0,3.0,2.0,451.0,0.0,5.0,456.0,0.0
14,Cuttack,93,Banki,92,,,,,,,,22.0,563.0,329.0,2.0,1.0,917.0,0.0,12.0,929.0,0.0
14,Cuttack,93,Banki,93,,,,,,,,17.0,445.0,247.0,3.0,3.0,715.0,0.0,8.0,723.0,0.0
14,Cuttack,93,Banki,94,,,,,,,,39.0,359.0,196.0,2.0,1.0,597.0,0.0,9.0,606.0,0.0
14,Cuttack,93,Banki,95,,,,,,,,38.0,366.0,366.0,3.0,1.0,774.0,0.0,0.0,774.0,0.0
14,Cuttack,93,Banki,96,,,,,,,,38.0,499.0,209.0,5.0,2.0,753.0,0.0,5.0,758.0,0.0
14,Cuttack,93,Banki,97,,,,,,,,8.0,294.0,117.0,1.0,0.0,420.0,0.0,3.0,423.0,0.0
14,Cuttack,93,Banki,98,,,,,,,,33.0,331.0,203.0,1.0,0.0,568.0,0.0,1.0,569.0,0.0
14,Cuttack,93,Banki,99,,,,,,,,76.0,284.0,83.0,3.0,1.0,447.0,0.0,5.0,452.0,0.0
14,Cuttack,93,Banki,100,,,,,,,,58.0,409.0,213.0,3.0,3.0,686.0,0.0,6.0,692.0,0.0
14,Cuttack,93,Banki,101,,,,,,,,54.0,334.0,182.0,5.0,2.0,577.0,0.0,2.0,579.0,0.0
14,Cuttack,93,Banki,102,,,,,,,,25.0,286.0,177.0,6.0,4.0,498.0,0.0,7.0,505.0,0.0
14,Cuttack,93,Banki,103,,,,,,,,75.0,276.0,239.0,0.0,1.0,591.0,0.0,2.0,593.0,0.0
14,Cuttack,93,Banki,104,,,,,,,,34.0,357.0,283.0,2.0,3.0,679.0,0.0,10.0,689.0,0.0
14,Cuttack,93,Banki,105,,,,,,,,42.0,335.0,296.0,2.0,3.0,678.0,0.0,5.0,683.0,0.0
14,Cuttack,93,Banki,106,,,,,,,,40.0,273.0,231.0,5.0,4.0,553.0,0.0,7.0,560.0,0.0
14,Cuttack,93,Banki,107,,,,,,,,23.0,340.0,207.0,0.0,1.0,571.0,0.0,1.0,572.0,0.0
14,Cuttack,93,Banki,108,,,,,,,,47.0,432.0,167.0,10.0,7.0,663.0,0.0,4.0,667.0,0.0
14,Cuttack,93,Banki,109,,,,,,,,25.0,382.0,212.0,2.0,4.0,625.0,0.0,5.0,630.0,0.0
14,Cuttack,93,Banki,110,,,,,,,,26.0,387.0,359.0,7.0,5.0,784.0,0.0,8.0,792.0,0.0
14,Cuttack,93,Banki,111,,,,,,,,20.0,355.0,214.0,8.0,2.0,599.0,0.0,3.0,602.0,0.0
14,Cuttack,93,Banki,112,,,,,,,,19.0,281.0,281.0,5.0,3.0,589.0,0.0,7.0,596.0,0.0
14,Cuttack,93,Banki,113,,,,,,,,30.0,451.0,80.0,0.0,2.0,563.0,0.0,7.0,570.0,0.0
14,Cuttack,93,Banki,114,,,,,,,,48.0,414.0,117.0,2.0,0.0,581.0,0.0,2.0,583.0,0.0
14,Cuttack,93,Banki,115,,,,,,,,26.0,300.0,210.0,1.0,0.0,537.0,0.0,3.0,540.0,0.0
14,Cuttack,93,Banki,116,,,,,,,,37.0,432.0,259.0,4.0,4.0,736.0,0.0,9.0,745.0,0.0
14,Cuttack,93,Banki,117,,,,,,,,25.0,378.0,256.0,2.0,3.0,664.0,0.0,7.0,671.0,0.0
14,Cuttack,93,Banki,118,,,,,,,,14.0,363.0,247.0,0.0,2.0,626.0,0.0,8.0,634.0,0.0
14,Cuttack,93,Banki,119,,,,,,,,26.0,404.0,269.0,3.0,6.0,708.0,0.0,3.0,711.0,0.0
14,Cuttack,93,Banki,120,,,,,,,,20.0,468.0,262.0,4.0,5.0,759.0,0.0,12.0,771.0,0.0
14,Cuttack,93,Banki,121,,,,,,,,28.0,615.0,346.0,2.0,3.0,994.0,0.0,5.0,999.0,0.0
14,Cuttack,93,Banki,122,,,,,,,,9.0,405.0,292.0,0.0,5.0,711.0,0.0,5.0,716.0,0.0
14,Cuttack,93,Banki,123,,,,,,,,17.0,478.0,303.0,6.0,3.0,807.0,0.0,0.0,807.0,0.0
14,Cuttack,93,Banki,124,,,,,,,,21.0,523.0,348.0,4.0,13.0,909.0,0.0,1.0,910.0,0.0
14,Cuttack,93,Banki,125,,,,,,,,9.0,249.0,209.0,2.0,75.0,544.0,0.0,5.0,549.0,0.0
14,Cuttack,93,Banki,126,,,,,,,,17.0,299.0,291.0,8.0,61.0,676.0,0.0,4.0,680.0,0.0
14,Cuttack,93,Banki,127,,,,,,,,36.0,292.0,252.0,3.0,5.0,588.0,0.0,11.0,599.0,0.0
14,Cuttack,93,Banki,128,,,,,,,,17.0,259.0,106.0,2.0,7.0,391.0,0.0,1.0,392.0,0.0
14,Cuttack,93,Banki,129,,,,,,,,56.0,466.0,247.0,1.0,15.0,785.0,0.0,3.0,788.0,0.0
14,Cuttack,93,Banki,130,,,,,,,,36.0,419.0,199.0,6.0,6.0,666.0,0.0,2.0,668.0,0.0
14,Cuttack,93,Banki,131,,,,,,,,11.0,361.0,398.0,18.0,6.0,794.0,0.0,3.0,797.0,0.0
14,Cuttack,93,Banki,132,,,,,,,,7.0,503.0,264.0,10.0,4.0,788.0,0.0,5.0,793.0,0.0
14,Cuttack,93,Banki,133,,,,,,,,14.0,271.0,261.0,2.0,3.0,551.0,0.0,5.0,556.0,0.0
14,Cuttack,93,Banki,134,,,,,,,,28.0,350.0,304.0,6.0,2.0,690.0,0.0,4.0,694.0,0.0
14,Cuttack,93,Banki,135,,,,,,,,14.0,506.0,314.0,3.0,3.0,840.0,0.0,1.0,841.0,0.0
14,Cuttack,93,Banki,136,,,,,,,,8.0,352.0,234.0,4.0,4.0,602.0,0.0,7.0,609.0,0.0
14,Cuttack,93,Banki,137,,,,,,,,10.0,282.0,189.0,1.0,1.0,483.0,0.0,3.0,486.0,0.0
14,Cuttack,93,Banki,138,,,,,,,,6.0,346.0,192.0,2.0,1.0,547.0,0.0,2.0,549.0,0.0
14,Cuttack,93,Banki,139,,,,,,,,16.0,371.0,192.0,2.0,2.0,583.0,0.0,1.0,584.0,0.0
14,Cuttack,93,Banki,140,,,,,,,,21.0,132.0,132.0,1.0,1.0,287.0,0.0,1.0,288.0,0.0
14,Cuttack,93,Banki,141,,,,,,,,19.0,192.0,353.0,5.0,0.0,569.0,0.0,0.0,569.0,0.0
14,Cuttack,93,Banki,142,,,,,,,,18.0,204.0,315.0,2.0,1.0,540.0,0.0,2.0,542.0,0.0
14,Cuttack,93,Banki,143,,,,,,,,66.0,248.0,163.0,1.0,1.0,479.0,0.0,3.0,482.0,0.0
14,Cuttack,93,Banki,144,,,,,,,,41.0,424.0,82.0,2.0,0.0,549.0,0.0,1.0,550.0,0.0
14,Cuttack,93,Banki,145,,,,,,,,32.0,409.0,217.0,3.0,0.0,661.0,0.0,2.0,663.0,0.0
14,Cuttack,93,Banki,146,,,,,,,,19.0,254.0,321.0,5.0,5.0,604.0,0.0,6.0,610.0,0.0
14,Cuttack,93,Banki,147,,,,,,,,9.0,182.0,179.0,4.0,1.0,375.0,0.0,3.0,378.0,0.0
14,Cuttack,93,Banki,148,,,,,,,,1.0,101.0,105.0,2.0,1.0,210.0,0.0,0.0,210.0,0.0
14,Cuttack,93,Banki,149,,,,,,,,16.0,373.0,279.0,4.0,1.0,673.0,0.0,2.0,675.0,0.0
14,Cuttack,93,Banki,150,,,,,,,,37.0,436.0,363.0,2.0,2.0,840.0,0.0,6.0,846.0,0.0
14,Cuttack,93,Banki,151,,,,,,,,26.0,278.0,301.0,7.0,3.0,615.0,0.0,3.0,618.0,0.0
14,Cuttack,93,Banki,152,,,,,,,,25.0,422.0,315.0,2.0,2.0,766.0,0.0,2.0,768.0,0.0
14,Cuttack,93,Banki,153,,,,,,,,24.0,157.0,134.0,6.0,0.0,321.0,0.0,0.0,321.0,0.0
14,Cuttack,93,Banki,154,,,,,,,,6.0,174.0,201.0,6.0,0.0,387.0,0.0,0.0,387.0,0.0
14,Cuttack,93,Banki,155,,,,,,,,19.0,285.0,239.0,9.0,1.0,553.0,0.0,0.0,553.0,0.0
14,Cuttack,93,Banki,156,,,,,,,,10.0,288.0,261.0,15.0,1.0,575.0,0.0,2.0,577.0,0.0
14,Cuttack,93,Banki,157,,,,,,,,35.0,372.0,466.0,23.0,1.0,897.0,0.0,6.0,903.0,0.0
14,Cuttack,93,Banki,158,,,,,,,,34.0,418.0,389.0,14.0,2.0,857.0,0.0,9.0,866.0,0.0
14,Cuttack,93,Banki,159,,,,,,,,52.0,450.0,241.0,25.0,2.0,770.0,0.0,8.0,778.0,0.0
14,Cuttack,93,Banki,160,,,,,,,,23.0,235.0,271.0,8.0,1.0,538.0,0.0,2.0,540.0,0.0
14,Cuttack,93,Banki,161,,,,,,,,29.0,285.0,325.0,9.0,2.0,650.0,0.0,3.0,653.0,0.0
14,Cuttack,93,Banki,162,,,,,,,,46.0,434.0,331.0,19.0,6.0,836.0,0.0,3.0,839.0,0.0
14,Cuttack,93,Banki,163,,,,,,,,12.0,230.0,214.0,3.0,1.0,460.0,0.0,1.0,461.0,0.0
14,Cuttack,93,Banki,164,,,,,,,,7.0,352.0,198.0,8.0,2.0,567.0,0.0,3.0,570.0,0.0
14,Cuttack,93,Banki,165,,,,,,,,13.0,152.0,127.0,1.0,0.0,293.0,0.0,4.0,297.0,0.0
14,Cuttack,93,Banki,166,,,,,,,,26.0,184.0,136.0,6.0,0.0,352.0,0.0,1.0,353.0,0.0
14,Cuttack,93,Banki,167,,,,,,,,72.0,363.0,151.0,13.0,4.0,603.0,0.0,1.0,604.0,0.0
14,Cuttack,93,Banki,168,,,,,,,,76.0,481.0,190.0,34.0,3.0,784.0,0.0,3.0,787.0,0.0
14,Cuttack,93,Banki,169,,,,,,,,31.0,241.0,307.0,24.0,3.0,606.0,0.0,3.0,609.0,0.0
14,Cuttack,93,Banki,170,,,,,,,,14.0,376.0,222.0,2.0,0.0,614.0,0.0,2.0,616.0,0.0
14,Cuttack,93,Banki,171,,,,,,,,19.0,479.0,260.0,1.0,3.0,762.0,0.0,4.0,766.0,0.0
14,Cuttack,93,Banki,172,,,,,,,,13.0,318.0,282.0,1.0,1.0,615.0,0.0,5.0,620.0,0.0
14,Cuttack,93,Banki,173,,,,,,,,12.0,207.0,197.0,2.0,0.0,418.0,0.0,0.0,418.0,0.0
14,Cuttack,93,Banki,174,,,,,,,,43.0,380.0,142.0,3.0,1.0,569.0,0.0,7.0,576.0,0.0
14,Cuttack,93,Banki,175,,,,,,,,14.0,290.0,256.0,3.0,1.0,564.0,0.0,3.0,567.0,0.0
14,Cuttack,93,Banki,176,,,,,,,,25.0,437.0,308.0,9.0,3.0,782.0,0.0,26.0,808.0,0.0
14,Cuttack,93,Banki,177,,,,,,,,2.0,226.0,127.0,2.0,0.0,357.0,0.0,1.0,358.0,0.0
14,Cuttack,93,Banki,178,,,,,,,,17.0,294.0,222.0,6.0,0.0,539.0,0.0,3.0,542.0,0.0
14,Cuttack,93,Banki,179,,,,,,,,8.0,447.0,254.0,3.0,3.0,715.0,0.0,2.0,717.0,0.0
14,Cuttack,93,Banki,180,,,,,,,,9.0,324.0,172.0,4.0,3.0,512.0,0.0,7.0,519.0,0.0
14,Cuttack,93,Banki,181,,,,,,,,3.0,191.0,77.0,3.0,0.0,274.0,0.0,4.0,278.0,0.0
14,Cuttack,93,Banki,182,,,,,,,,29.0,315.0,289.0,4.0,3.0,640.0,0.0,10.0,650.0,0.0
14,Cuttack,93,Banki,183,,,,,,,,65.0,322.0,207.0,6.0,5.0,605.0,0.0,4.0,609.0,0.0
14,Cuttack,93,Banki,184,,,,,,,,71.0,322.0,306.0,14.0,7.0,720.0,0.0,8.0,728.0,0.0
14,Cuttack,93,Banki,185,,,,,,,,11.0,429.0,141.0,3.0,0.0,584.0,0.0,1.0,585.0,0.0
14,Cuttack,93,Banki,186,,,,,,,,32.0,548.0,227.0,3.0,1.0,811.0,0.0,5.0,816.0,0.0
14,Cuttack,93,Banki,187,,,,,,,,13.0,307.0,167.0,2.0,1.0,490.0,0.0,3.0,493.0,0.0
14,Cuttack,93,Banki,188,,,,,,,,23.0,398.0,365.0,10.0,6.0,802.0,0.0,8.0,810.0,0.0
14,Cuttack,93,Banki,189,,,,,,,,12.0,351.0,246.0,7.0,4.0,620.0,0.0,3.0,623.0,0.0
14,Cuttack,93,Banki,190,,,,,,,,29.0,454.0,311.0,15.0,2.0,811.0,0.0,10.0,821.0,0.0
14,Cuttack,93,Banki,191,,,,,,,,16.0,357.0,210.0,6.0,1.0,590.0,0.0,13.0,603.0,0.0
14,Cuttack,93,Banki,192,,,,,,,,6.0,351.0,115.0,1.0,0.0,473.0,0.0,4.0,477.0,0.0
14,Cuttack,93,Banki,193,,,,,,,,59.0,235.0,370.0,4.0,1.0,669.0,0.0,2.0,671.0,0.0
14,Cuttack,93,Banki,194,,,,,,,,16.0,228.0,197.0,30.0,1.0,472.0,0.0,0.0,472.0,0.0
14,Cuttack,93,Banki,195,,,,,,,,21.0,349.0,388.0,24.0,1.0,783.0,0.0,3.0,786.0,0.0
14,Cuttack,93,Banki,196,,,,,,,,16.0,272.0,221.0,48.0,0.0,557.0,0.0,0.0,557.0,0.0
14,Cuttack,93,Banki,197,,,,,,,,11.0,528.0,408.0,17.0,1.0,965.0,0.0,7.0,972.0,0.0
14,Cuttack,93,Banki,198,,,,,,,,9.0,207.0,186.0,4.0,0.0,406.0,0.0,4.0,410.0,0.0
14,Cuttack,93,Banki,199,,,,,,,,11.0,250.0,253.0,8.0,1.0,523.0,0.0,3.0,526.0,0.0
14,Cuttack,93,Banki,200,,,,,,,,10.0,538.0,400.0,11.0,0.0,959.0,0.0,1.0,960.0,0.0
14,Cuttack,93,Banki,201,,,,,,,,8.0,545.0,317.0,9.0,3.0,882.0,0.0,17.0,899.0,0.0
14,Cuttack,93,Banki,202,,,,,,,,16.0,305.0,299.0,4.0,0.0,624.0,0.0,0.0,624.0,0.0
14,Cuttack,93,Banki,203,,,,,,,,8.0,311.0,145.0,1.0,1.0,466.0,0.0,2.0,468.0,0.0
14,Cuttack,93,Banki,204,,,,,,,,22.0,405.0,257.0,7.0,2.0,693.0,0.0,4.0,697.0,0.0
14,Cuttack,93,Banki,205,,,,,,,,8.0,395.0,274.0,2.0,0.0,679.0,0.0,0.0,679.0,0.0
14,Cuttack,93,Banki,206,,,,,,,,22.0,224.0,255.0,4.0,0.0,505.0,0.0,1.0,506.0,0.0
14,Cuttack,93,Banki,207,,,,,,,,20.0,270.0,267.0,2.0,1.0,560.0,0.0,1.0,561.0,0.0
14,Cuttack,93,Banki,208,,,,,,,,33.0,286.0,263.0,1.0,2.0,585.0,0.0,1.0,586.0,0.0
14,Cuttack,93,Banki,209,,,,,,,,30.0,239.0,164.0,3.0,2.0,438.0,0.0,1.0,439.0,0.0
14,Cuttack,93,Banki,210,,,,,,,,37.0,412.0,249.0,15.0,1.0,714.0,0.0,10.0,724.0,0.0
14,Cuttack,93,Banki,211,,,,,,,,11.0,413.0,264.0,12.0,4.0,704.0,0.0,3.0,707.0,0.0
14,Cuttack,93,Banki,212,,,,,,,,32.0,433.0,252.0,5.0,2.0,724.0,0.0,0.0,724.0,0.0
14,Cuttack,93,Banki,213,,,,,,,,4.0,239.0,225.0,12.0,1.0,481.0,0.0,1.0,482.0,0.0
14,Cuttack,93,Banki,214,,,,,,,,26.0,419.0,349.0,8.0,0.0,802.0,0.0,1.0,803.0,0.0
14,Cuttack,93,Banki,215,,,,,,,,17.0,395.0,179.0,3.0,1.0,595.0,0.0,6.0,601.0,0.0
14,Cuttack,93,Banki,216,,,,,,,,4.0,497.0,335.0,15.0,1.0,852.0,0.0,4.0,856.0,0.0
