pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Candidate 9,Candidate 10,TOTAL VALID VOTES,No of rejected votes,NOTA,Total,No of Tendered votes
15,Kendrapara ,100,Mahanga,10,,,,,,,,131.0,0.0,136.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,1.0,312.0,0.0
15,Kendrapara ,100,Mahanga,11,,,,,,,,206.0,0.0,152.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,389.0,0.0,0.0,389.0,0.0
15,Kendrapara ,100,Mahanga,12,,,,,,,,155.0,2.0,43.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,1.0,430.0,0.0
15,Kendrapara ,100,Mahanga,13,,,,,,,,302.0,2.0,94.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,3.0,548.0,0.0
15,Kendrapara ,100,Mahanga,14,,,,,,,,170.0,3.0,114.0,19.0,1.0,0.0,2.0,0.0,0.0,0.0,309.0,0.0,0.0,309.0,0.0
15,Kendrapara ,100,Mahanga,15,,,,,,,,287.0,2.0,279.0,80.0,1.0,0.0,2.0,0.0,2.0,0.0,653.0,0.0,1.0,654.0,0.0
15,Kendrapara ,100,Mahanga,16,,,,,,,,345.0,2.0,214.0,83.0,1.0,0.0,0.0,1.0,0.0,0.0,646.0,0.0,8.0,654.0,0.0
15,Kendrapara ,100,Mahanga,17,,,,,,,,415.0,2.0,306.0,55.0,1.0,0.0,0.0,0.0,0.0,1.0,780.0,0.0,1.0,781.0,0.0
15,Kendrapara ,100,Mahanga,18,,,,,,,,410.0,7.0,317.0,54.0,1.0,0.0,0.0,0.0,0.0,1.0,790.0,0.0,0.0,790.0,0.0
15,Kendrapara ,100,Mahanga,19,,,,,,,,379.0,2.0,350.0,22.0,0.0,0.0,0.0,0.0,1.0,3.0,757.0,0.0,1.0,758.0,0.0
15,Kendrapara ,100,Mahanga,20,,,,,,,,510.0,1.0,373.0,34.0,2.0,0.0,0.0,2.0,0.0,0.0,922.0,0.0,7.0,929.0,0.0
15,Kendrapara ,100,Mahanga,21,,,,,,,,165.0,1.0,112.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,319.0,0.0
15,Kendrapara ,100,Mahanga,22,,,,,,,,322.0,5.0,278.0,40.0,0.0,0.0,0.0,2.0,1.0,1.0,649.0,0.0,3.0,652.0,0.0
15,Kendrapara ,100,Mahanga,23,,,,,,,,369.0,1.0,425.0,42.0,0.0,2.0,4.0,0.0,1.0,4.0,848.0,0.0,5.0,853.0,0.0
15,Kendrapara ,100,Mahanga,24,,,,,,,,318.0,0.0,317.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,661.0,0.0,2.0,663.0,0.0
15,Kendrapara ,100,Mahanga,25,,,,,,,,453.0,4.0,408.0,100.0,1.0,1.0,2.0,3.0,1.0,2.0,975.0,0.0,5.0,980.0,0.0
15,Kendrapara ,100,Mahanga,26,,,,,,,,357.0,6.0,380.0,50.0,0.0,0.0,20.0,1.0,1.0,1.0,816.0,0.0,1.0,817.0,0.0
15,Kendrapara ,100,Mahanga,27,,,,,,,,227.0,0.0,152.0,126.0,1.0,0.0,1.0,1.0,1.0,0.0,509.0,0.0,2.0,511.0,0.0
15,Kendrapara ,100,Mahanga,28,,,,,,,,227.0,0.0,151.0,263.0,2.0,0.0,1.0,1.0,1.0,1.0,647.0,0.0,2.0,649.0,0.0
15,Kendrapara ,100,Mahanga,29,,,,,,,,311.0,0.0,70.0,252.0,0.0,0.0,2.0,0.0,0.0,0.0,635.0,0.0,0.0,635.0,0.0
15,Kendrapara ,100,Mahanga,30,,,,,,,,412.0,4.0,166.0,322.0,1.0,0.0,3.0,0.0,0.0,0.0,908.0,0.0,1.0,909.0,0.0
15,Kendrapara ,100,Mahanga,31,,,,,,,,486.0,1.0,373.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,887.0,0.0,1.0,888.0,0.0
15,Kendrapara ,100,Mahanga,32,,,,,,,,275.0,3.0,200.0,11.0,0.0,1.0,0.0,5.0,0.0,0.0,495.0,0.0,2.0,497.0,0.0
15,Kendrapara ,100,Mahanga,33,,,,,,,,202.0,0.0,196.0,24.0,1.0,1.0,0.0,1.0,1.0,1.0,427.0,0.0,0.0,427.0,0.0
15,Kendrapara ,100,Mahanga,34,,,,,,,,464.0,4.0,354.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,839.0,0.0,3.0,842.0,0.0
15,Kendrapara ,100,Mahanga,35,,,,,,,,316.0,2.0,218.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,550.0,0.0,2.0,552.0,0.0
15,Kendrapara ,100,Mahanga,36,,,,,,,,457.0,6.0,192.0,25.0,1.0,0.0,1.0,1.0,1.0,1.0,685.0,0.0,4.0,689.0,0.0
15,Kendrapara ,100,Mahanga,37,,,,,,,,317.0,3.0,208.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,0.0,2.0,542.0,0.0
15,Kendrapara ,100,Mahanga,38,,,,,,,,548.0,3.0,328.0,17.0,1.0,0.0,1.0,0.0,3.0,0.0,901.0,0.0,0.0,901.0,0.0
15,Kendrapara ,100,Mahanga,39,,,,,,,,408.0,1.0,173.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,593.0,0.0,1.0,594.0,0.0
15,Kendrapara ,100,Mahanga,40,,,,,,,,483.0,3.0,184.0,20.0,1.0,0.0,0.0,0.0,2.0,0.0,693.0,0.0,2.0,695.0,0.0
15,Kendrapara ,100,Mahanga,41,,,,,,,,270.0,3.0,184.0,3.0,0.0,9.0,0.0,1.0,31.0,1.0,502.0,0.0,2.0,504.0,0.0
15,Kendrapara ,100,Mahanga,42,,,,,,,,491.0,3.0,343.0,12.0,1.0,0.0,0.0,1.0,3.0,0.0,854.0,0.0,0.0,854.0,0.0
15,Kendrapara ,100,Mahanga,43,,,,,,,,478.0,3.0,307.0,14.0,1.0,1.0,0.0,1.0,0.0,1.0,806.0,0.0,2.0,808.0,0.0
15,Kendrapara ,100,Mahanga,44,,,,,,,,294.0,0.0,156.0,8.0,1.0,1.0,0.0,4.0,0.0,1.0,465.0,0.0,3.0,468.0,0.0
15,Kendrapara ,100,Mahanga,45,,,,,,,,183.0,1.0,467.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,675.0,0.0,1.0,676.0,0.0
15,Kendrapara ,100,Mahanga,46,,,,,,,,277.0,1.0,244.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,531.0,0.0,2.0,533.0,0.0
15,Kendrapara ,100,Mahanga,47,,,,,,,,234.0,0.0,301.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,559.0,0.0,3.0,562.0,0.0
15,Kendrapara ,100,Mahanga,48,,,,,,,,180.0,1.0,263.0,19.0,2.0,1.0,0.0,5.0,0.0,2.0,473.0,0.0,1.0,474.0,0.0
15,Kendrapara ,100,Mahanga,49,,,,,,,,241.0,1.0,291.0,31.0,0.0,0.0,1.0,2.0,0.0,1.0,568.0,0.0,4.0,572.0,0.0
15,Kendrapara ,100,Mahanga,50,,,,,,,,549.0,9.0,377.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,965.0,0.0,3.0,968.0,0.0
15,Kendrapara ,100,Mahanga,51,,,,,,,,420.0,2.0,234.0,33.0,1.0,0.0,0.0,4.0,0.0,1.0,695.0,0.0,4.0,699.0,0.0
15,Kendrapara ,100,Mahanga,52,,,,,,,,303.0,0.0,158.0,31.0,1.0,0.0,0.0,14.0,0.0,0.0,507.0,0.0,2.0,509.0,0.0
15,Kendrapara ,100,Mahanga,53,,,,,,,,388.0,2.0,237.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,2.0,670.0,0.0
15,Kendrapara ,100,Mahanga,54,,,,,,,,383.0,1.0,366.0,39.0,1.0,0.0,1.0,2.0,3.0,1.0,797.0,0.0,4.0,801.0,0.0
15,Kendrapara ,100,Mahanga,55,,,,,,,,158.0,1.0,153.0,78.0,0.0,0.0,1.0,0.0,1.0,0.0,392.0,0.0,0.0,392.0,0.0
15,Kendrapara ,100,Mahanga,56,,,,,,,,223.0,3.0,231.0,51.0,2.0,0.0,0.0,0.0,1.0,0.0,511.0,0.0,2.0,513.0,0.0
15,Kendrapara ,100,Mahanga,57,,,,,,,,308.0,2.0,250.0,90.0,1.0,0.0,1.0,1.0,1.0,0.0,654.0,0.0,4.0,658.0,0.0
15,Kendrapara ,100,Mahanga,58,,,,,,,,335.0,7.0,435.0,27.0,1.0,1.0,2.0,0.0,0.0,0.0,808.0,0.0,1.0,809.0,0.0
15,Kendrapara ,100,Mahanga,59,,,,,,,,360.0,6.0,304.0,63.0,0.0,2.0,1.0,2.0,2.0,2.0,742.0,0.0,1.0,743.0,0.0
15,Kendrapara ,100,Mahanga,60,,,,,,,,152.0,0.0,168.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,331.0,0.0
15,Kendrapara ,100,Mahanga,61,,,,,,,,357.0,1.0,346.0,10.0,1.0,0.0,0.0,2.0,0.0,1.0,718.0,0.0,4.0,722.0,0.0
15,Kendrapara ,100,Mahanga,62,,,,,,,,429.0,7.0,442.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,902.0,0.0,1.0,903.0,0.0
15,Kendrapara ,100,Mahanga,63,,,,,,,,362.0,7.0,357.0,17.0,5.0,0.0,1.0,2.0,1.0,2.0,754.0,0.0,2.0,756.0,0.0
15,Kendrapara ,100,Mahanga,64,,,,,,,,283.0,8.0,263.0,46.0,1.0,1.0,1.0,3.0,1.0,0.0,607.0,0.0,1.0,608.0,0.0
15,Kendrapara ,100,Mahanga,65,,,,,,,,337.0,2.0,277.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,630.0,0.0,1.0,631.0,0.0
15,Kendrapara ,100,Mahanga,66,,,,,,,,241.0,2.0,223.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,475.0,0.0,0.0,475.0,0.0
15,Kendrapara ,100,Mahanga,67,,,,,,,,325.0,3.0,310.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,652.0,0.0,2.0,654.0,0.0
15,Kendrapara ,100,Mahanga,68,,,,,,,,279.0,1.0,154.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,455.0,0.0,0.0,455.0,0.0
15,Kendrapara ,100,Mahanga,69,,,,,,,,420.0,1.0,297.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,724.0,0.0,2.0,726.0,0.0
15,Kendrapara ,100,Mahanga,70,,,,,,,,429.0,4.0,349.0,14.0,0.0,0.0,0.0,0.0,1.0,4.0,801.0,0.0,3.0,804.0,0.0
15,Kendrapara ,100,Mahanga,71,,,,,,,,311.0,2.0,233.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,559.0,0.0,2.0,561.0,0.0
15,Kendrapara ,100,Mahanga,72,,,,,,,,387.0,1.0,224.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,620.0,0.0,1.0,621.0,0.0
15,Kendrapara ,100,Mahanga,73,,,,,,,,427.0,4.0,217.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0,2.0,680.0,0.0
15,Kendrapara ,100,Mahanga,74,,,,,,,,164.0,0.0,92.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,264.0,0.0,1.0,265.0,0.0
15,Kendrapara ,100,Mahanga,75,,,,,,,,363.0,2.0,229.0,23.0,0.0,5.0,0.0,0.0,0.0,1.0,623.0,0.0,4.0,627.0,0.0
15,Kendrapara ,100,Mahanga,76,,,,,,,,294.0,3.0,143.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0,444.0,0.0
15,Kendrapara ,100,Mahanga,77,,,,,,,,199.0,1.0,147.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,353.0,0.0
15,Kendrapara ,100,Mahanga,78,,,,,,,,359.0,3.0,344.0,12.0,2.0,1.0,0.0,2.0,0.0,0.0,723.0,0.0,0.0,723.0,0.0
15,Kendrapara ,100,Mahanga,79,,,,,,,,156.0,1.0,128.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,1.0,290.0,0.0
15,Kendrapara ,100,Mahanga,80,,,,,,,,344.0,2.0,227.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,580.0,0.0,0.0,580.0,0.0
15,Kendrapara ,100,Mahanga,81,,,,,,,,495.0,3.0,355.0,27.0,0.0,4.0,1.0,2.0,1.0,0.0,888.0,0.0,1.0,889.0,0.0
15,Kendrapara ,100,Mahanga,82,,,,,,,,238.0,0.0,214.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,3.0,463.0,0.0
15,Kendrapara ,100,Mahanga,83,,,,,,,,242.0,0.0,243.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,498.0,0.0,2.0,500.0,0.0
15,Kendrapara ,100,Mahanga,84,,,,,,,,227.0,5.0,216.0,23.0,0.0,0.0,0.0,0.0,1.0,4.0,476.0,0.0,3.0,479.0,0.0
15,Kendrapara ,100,Mahanga,85,,,,,,,,284.0,1.0,331.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,644.0,0.0,0.0,644.0,0.0
15,Kendrapara ,100,Mahanga,86,,,,,,,,250.0,1.0,168.0,11.0,1.0,0.0,2.0,0.0,1.0,0.0,434.0,0.0,2.0,436.0,0.0
15,Kendrapara ,100,Mahanga,87,,,,,,,,473.0,3.0,331.0,18.0,1.0,1.0,0.0,1.0,1.0,1.0,830.0,0.0,3.0,833.0,0.0
15,Kendrapara ,100,Mahanga,88,,,,,,,,290.0,3.0,233.0,30.0,3.0,0.0,2.0,1.0,0.0,0.0,562.0,0.0,1.0,563.0,0.0
15,Kendrapara ,100,Mahanga,89,,,,,,,,298.0,2.0,280.0,30.0,0.0,1.0,1.0,0.0,1.0,1.0,614.0,0.0,2.0,616.0,0.0
15,Kendrapara ,100,Mahanga,90,,,,,,,,293.0,0.0,310.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,610.0,0.0
15,Kendrapara ,100,Mahanga,91,,,,,,,,196.0,0.0,165.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,372.0,0.0
15,Kendrapara ,100,Mahanga,92,,,,,,,,320.0,5.0,358.0,12.0,0.0,1.0,2.0,0.0,3.0,5.0,706.0,0.0,3.0,709.0,0.0
15,Kendrapara ,100,Mahanga,93,,,,,,,,301.0,2.0,158.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,470.0,0.0,0.0,470.0,0.0
15,Kendrapara ,100,Mahanga,94,,,,,,,,341.0,1.0,356.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,1.0,713.0,0.0
15,Kendrapara ,100,Mahanga,95,,,,,,,,235.0,0.0,323.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,576.0,0.0,2.0,578.0,0.0
15,Kendrapara ,100,Mahanga,96,,,,,,,,203.0,0.0,357.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,572.0,0.0
15,Kendrapara ,100,Mahanga,97,,,,,,,,239.0,3.0,184.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,431.0,0.0
15,Kendrapara ,100,Mahanga,98,,,,,,,,217.0,12.0,224.0,19.0,1.0,3.0,1.0,0.0,1.0,0.0,478.0,0.0,0.0,478.0,0.0
15,Kendrapara ,100,Mahanga,99,,,,,,,,381.0,6.0,284.0,11.0,1.0,0.0,1.0,1.0,1.0,2.0,688.0,0.0,1.0,689.0,0.0
15,Kendrapara ,100,Mahanga,100,,,,,,,,308.0,0.0,185.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,535.0,0.0,3.0,538.0,0.0
15,Kendrapara ,100,Mahanga,101,,,,,,,,245.0,0.0,160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,429.0,0.0
15,Kendrapara ,100,Mahanga,102,,,,,,,,369.0,6.0,260.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,638.0,0.0,0.0,638.0,0.0
15,Kendrapara ,100,Mahanga,103,,,,,,,,251.0,0.0,221.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,480.0,0.0,0.0,480.0,0.0
15,Kendrapara ,100,Mahanga,104,,,,,,,,133.0,0.0,56.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,1.0,204.0,0.0
15,Kendrapara ,100,Mahanga,105,,,,,,,,205.0,1.0,225.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,441.0,0.0
15,Kendrapara ,100,Mahanga,106,,,,,,,,355.0,0.0,236.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,596.0,0.0,0.0,596.0,0.0
15,Kendrapara ,100,Mahanga,107,,,,,,,,279.0,0.0,259.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0,1.0,544.0,0.0
15,Kendrapara ,100,Mahanga,108,,,,,,,,198.0,2.0,160.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,372.0,0.0,1.0,373.0,0.0
15,Kendrapara ,100,Mahanga,109,,,,,,,,364.0,3.0,199.0,47.0,1.0,0.0,0.0,1.0,0.0,1.0,616.0,0.0,1.0,617.0,0.0
15,Kendrapara ,100,Mahanga,110,,,,,,,,286.0,2.0,198.0,38.0,0.0,1.0,0.0,4.0,1.0,0.0,530.0,0.0,1.0,531.0,0.0
15,Kendrapara ,100,Mahanga,111,,,,,,,,266.0,4.0,370.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,660.0,0.0,0.0,660.0,0.0
15,Kendrapara ,100,Mahanga,112,,,,,,,,364.0,2.0,355.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,734.0,0.0,1.0,735.0,0.0
15,Kendrapara ,100,Mahanga,113,,,,,,,,370.0,3.0,330.0,22.0,2.0,2.0,3.0,3.0,1.0,0.0,736.0,0.0,1.0,737.0,0.0
15,Kendrapara ,100,Mahanga,114,,,,,,,,318.0,2.0,333.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,662.0,0.0,3.0,665.0,0.0
15,Kendrapara ,100,Mahanga,115,,,,,,,,371.0,19.0,194.0,8.0,3.0,0.0,1.0,2.0,0.0,0.0,598.0,0.0,7.0,605.0,0.0
15,Kendrapara ,100,Mahanga,116,,,,,,,,338.0,3.0,221.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0,2.0,573.0,0.0
15,Kendrapara ,100,Mahanga,117,,,,,,,,514.0,3.0,250.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,773.0,0.0,2.0,775.0,0.0
15,Kendrapara ,100,Mahanga,118,,,,,,,,192.0,8.0,169.0,16.0,1.0,1.0,1.0,1.0,0.0,3.0,392.0,0.0,4.0,396.0,0.0
15,Kendrapara ,100,Mahanga,119,,,,,,,,319.0,2.0,128.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,462.0,0.0,0.0,462.0,0.0
15,Kendrapara ,100,Mahanga,120,,,,,,,,381.0,4.0,242.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,631.0,0.0,2.0,633.0,0.0
15,Kendrapara ,100,Mahanga,121,,,,,,,,330.0,6.0,298.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,652.0,0.0,4.0,656.0,0.0
15,Kendrapara ,100,Mahanga,122,,,,,,,,344.0,4.0,294.0,23.0,2.0,0.0,0.0,0.0,0.0,3.0,670.0,0.0,0.0,670.0,0.0
15,Kendrapara ,100,Mahanga,123,,,,,,,,182.0,1.0,405.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,600.0,0.0,2.0,602.0,0.0
15,Kendrapara ,100,Mahanga,124,,,,,,,,211.0,0.0,79.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,302.0,0.0
15,Kendrapara ,100,Mahanga,125,,,,,,,,481.0,1.0,323.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,815.0,0.0,2.0,817.0,0.0
15,Kendrapara ,100,Mahanga,126,,,,,,,,510.0,9.0,353.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,0.0,3.0,885.0,0.0
15,Kendrapara ,100,Mahanga,127,,,,,,,,323.0,2.0,218.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,550.0,0.0,1.0,551.0,0.0
15,Kendrapara ,100,Mahanga,128,,,,,,,,220.0,7.0,226.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,2.0,463.0,0.0
15,Kendrapara ,100,Mahanga,129,,,,,,,,521.0,3.0,326.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,872.0,0.0,1.0,873.0,0.0
15,Kendrapara ,100,Mahanga,130,,,,,,,,319.0,7.0,306.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,649.0,0.0,2.0,651.0,0.0
15,Kendrapara ,100,Mahanga,131,,,,,,,,470.0,5.0,189.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,678.0,0.0,1.0,679.0,0.0
15,Kendrapara ,100,Mahanga,132,,,,,,,,350.0,1.0,238.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,1.0,593.0,0.0
15,Kendrapara ,100,Mahanga,133,,,,,,,,354.0,3.0,363.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,728.0,0.0,1.0,729.0,0.0
15,Kendrapara ,100,Mahanga,134,,,,,,,,657.0,2.0,317.0,23.0,2.0,0.0,0.0,1.0,0.0,1.0,1003.0,0.0,3.0,1006.0,0.0
15,Kendrapara ,100,Mahanga,135,,,,,,,,228.0,0.0,144.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,376.0,0.0,1.0,377.0,0.0
15,Kendrapara ,100,Mahanga,136,,,,,,,,245.0,4.0,276.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,1.0,531.0,0.0
15,Kendrapara ,100,Mahanga,137,,,,,,,,420.0,1.0,275.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,703.0,0.0,2.0,705.0,0.0
15,Kendrapara ,100,Mahanga,138,,,,,,,,303.0,20.0,288.0,12.0,1.0,0.0,2.0,2.0,0.0,1.0,629.0,0.0,3.0,632.0,0.0
15,Kendrapara ,100,Mahanga,139,,,,,,,,331.0,3.0,288.0,13.0,0.0,2.0,0.0,3.0,0.0,0.0,640.0,0.0,3.0,643.0,0.0
15,Kendrapara ,100,Mahanga,140,,,,,,,,311.0,7.0,306.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,635.0,0.0,1.0,636.0,0.0
15,Kendrapara ,100,Mahanga,141,,,,,,,,530.0,4.0,332.0,22.0,1.0,0.0,0.0,1.0,2.0,2.0,894.0,0.0,0.0,894.0,0.0
15,Kendrapara ,100,Mahanga,142,,,,,,,,407.0,1.0,261.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,710.0,0.0,3.0,713.0,0.0
15,Kendrapara ,100,Mahanga,143,,,,,,,,185.0,2.0,142.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,337.0,0.0,2.0,339.0,0.0
15,Kendrapara ,100,Mahanga,144,,,,,,,,580.0,16.0,341.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,954.0,0.0,6.0,960.0,0.0
15,Kendrapara ,100,Mahanga,145,,,,,,,,337.0,8.0,183.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,537.0,0.0,12.0,549.0,0.0
15,Kendrapara ,100,Mahanga,146,,,,,,,,264.0,1.0,197.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,464.0,0.0,3.0,467.0,0.0
15,Kendrapara ,100,Mahanga,147,,,,,,,,232.0,0.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,337.0,0.0
15,Kendrapara ,100,Mahanga,148,,,,,,,,351.0,2.0,281.0,11.0,0.0,1.0,1.0,0.0,0.0,2.0,649.0,0.0,4.0,653.0,0.0
15,Kendrapara ,100,Mahanga,149,,,,,,,,477.0,3.0,276.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,769.0,0.0,2.0,771.0,0.0
15,Kendrapara ,100,Mahanga,150,,,,,,,,122.0,1.0,145.0,12.0,1.0,1.0,0.0,1.0,0.0,1.0,284.0,0.0,2.0,286.0,0.0
15,Kendrapara ,100,Mahanga,151,,,,,,,,302.0,19.0,273.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,607.0,0.0,4.0,611.0,0.0
15,Kendrapara ,100,Mahanga,152,,,,,,,,335.0,1.0,311.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,662.0,0.0,1.0,663.0,0.0
15,Kendrapara ,100,Mahanga,153,,,,,,,,311.0,0.0,293.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,1.0,622.0,0.0
15,Kendrapara ,100,Mahanga,154,,,,,,,,226.0,0.0,202.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,438.0,0.0
15,Kendrapara ,100,Mahanga,155,,,,,,,,481.0,5.0,352.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,856.0,0.0,1.0,857.0,0.0
