pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Candidate 9,Candidate 10,Total of valid votes,No. of rejected votes,NOTA,Total,No. of Tendered votes
8,Jajpur,51,Bari,168,,,,,,,,1.0,311.0,301.0,17.0,0.0,2.0,1.0,1.0,1.0,0.0,635.0,0.0,4.0,639.0,0.0
8,Jajpur,51,Bari,169,,,,,,,,4.0,226.0,161.0,19.0,2.0,4.0,1.0,4.0,1.0,2.0,424.0,0.0,4.0,428.0,0.0
8,Jajpur,51,Bari,170,,,,,,,,3.0,344.0,231.0,43.0,0.0,2.0,1.0,0.0,1.0,2.0,627.0,0.0,6.0,633.0,0.0
8,Jajpur,51,Bari,171,,,,,,,,5.0,394.0,177.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,601.0,0.0,2.0,603.0,0.0
8,Jajpur,51,Bari,172,,,,,,,,4.0,315.0,115.0,53.0,3.0,1.0,0.0,2.0,0.0,1.0,494.0,0.0,2.0,496.0,0.0
8,Jajpur,51,Bari,173,,,,,,,,1.0,436.0,229.0,27.0,5.0,3.0,1.0,2.0,2.0,1.0,707.0,0.0,3.0,710.0,0.0
8,Jajpur,51,Bari,174,,,,,,,,6.0,616.0,196.0,80.0,6.0,4.0,0.0,1.0,3.0,2.0,914.0,0.0,5.0,919.0,0.0
8,Jajpur,51,Bari,175,,,,,,,,3.0,635.0,191.0,60.0,2.0,2.0,2.0,0.0,2.0,0.0,897.0,0.0,0.0,897.0,0.0
8,Jajpur,51,Bari,176,,,,,,,,2.0,308.0,220.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,1.0,596.0,0.0
8,Jajpur,51,Bari,177,,,,,,,,0.0,167.0,147.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,321.0,0.0,0.0,321.0,0.0
8,Jajpur,51,Bari,178,,,,,,,,5.0,416.0,301.0,11.0,1.0,0.0,0.0,1.0,3.0,0.0,738.0,0.0,7.0,745.0,0.0
8,Jajpur,51,Bari,179,,,,,,,,1.0,322.0,220.0,7.0,1.0,12.0,1.0,0.0,1.0,1.0,566.0,0.0,1.0,567.0,0.0
8,Jajpur,51,Bari,180,,,,,,,,2.0,443.0,222.0,28.0,2.0,1.0,0.0,2.0,2.0,1.0,703.0,0.0,4.0,707.0,0.0
8,Jajpur,51,Bari,181,,,,,,,,4.0,268.0,155.0,3.0,1.0,8.0,2.0,0.0,1.0,1.0,443.0,0.0,1.0,444.0,0.0
8,Jajpur,51,Bari,182,,,,,,,,2.0,225.0,126.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,365.0,0.0
8,Jajpur,51,Bari,183,,,,,,,,4.0,421.0,338.0,53.0,3.0,1.0,0.0,2.0,1.0,0.0,823.0,0.0,4.0,827.0,0.0
8,Jajpur,51,Bari,184,,,,,,,,8.0,415.0,379.0,62.0,1.0,2.0,2.0,0.0,1.0,2.0,872.0,0.0,7.0,879.0,0.0
8,Jajpur,51,Bari,185,,,,,,,,6.0,552.0,269.0,57.0,3.0,5.0,0.0,0.0,0.0,2.0,894.0,0.0,5.0,899.0,0.0
8,Jajpur,51,Bari,186,,,,,,,,7.0,473.0,333.0,32.0,4.0,2.0,1.0,3.0,1.0,2.0,858.0,0.0,4.0,862.0,0.0
8,Jajpur,51,Bari,187,,,,,,,,4.0,279.0,225.0,74.0,1.0,2.0,0.0,0.0,1.0,1.0,587.0,0.0,3.0,590.0,0.0
8,Jajpur,51,Bari,188,,,,,,,,5.0,344.0,314.0,27.0,1.0,23.0,0.0,4.0,4.0,2.0,724.0,0.0,7.0,731.0,0.0
8,Jajpur,51,Bari,189,,,,,,,,3.0,369.0,231.0,66.0,5.0,13.0,1.0,0.0,6.0,2.0,696.0,0.0,3.0,699.0,0.0
8,Jajpur,51,Bari,190,,,,,,,,2.0,215.0,169.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,404.0,0.0,1.0,405.0,0.0
8,Jajpur,51,Bari,191,,,,,,,,1.0,160.0,125.0,23.0,0.0,8.0,0.0,0.0,0.0,2.0,319.0,0.0,2.0,321.0,0.0
8,Jajpur,51,Bari,192,,,,,,,,2.0,244.0,270.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,524.0,0.0,3.0,527.0,0.0
