pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,TOTAL VALID VOTES,No of rejected votes,NOTA,Total,No of Tendered votes
1,Bargarh,1,Padampur,37,,,,,,,,2,170,77,55,1,305,0,3,308,0
1,Bargarh,1,Padampur,38,,,,,,,,3,304,309,259,14,889,0,16,905,0
1,Bargarh,1,Padampur,39,,,,,,,,1,413,265,236,11,926,0,7,933,0
1,Bargarh,1,Padampur,40,,,,,,,,1,387,232,162,8,790,0,3,793,0
1,Bargarh,1,Padampur,41,,,,,,,,4,202,356,288,5,855,0,10,865,0
1,Bargarh,1,Padampur,42,,,,,,,,8,241,165,86,20,520,0,9,529,0
1,Bargarh,1,Padampur,43,,,,,,,,6,272,221,109,20,628,0,5,633,0
1,Bargarh,1,Padampur,44,,,,,,,,3,247,226,119,20,615,0,1,616,0
1,Bargarh,1,Padampur,45,,,,,,,,0,190,70,24,2,286,0,0,286,0
1,Bargarh,1,Padampur,46,,,,,,,,9,325,323,75,35,767,0,13,780,0
1,Bargarh,1,Padampur,47,,,,,,,,6,109,250,158,150,673,0,13,686,0
1,Bargarh,1,Padampur,48,,,,,,,,0,194,375,11,9,589,0,1,590,0
1,Bargarh,1,Padampur,49,,,,,,,,3,313,362,80,16,774,0,10,784,0
1,Bargarh,1,Padampur,50,,,,,,,,6,211,261,345,26,849,0,14,863,0
1,Bargarh,1,Padampur,51,,,,,,,,4,267,438,56,18,783,0,16,799,0
1,Bargarh,1,Padampur,52,,,,,,,,4,274,158,37,46,519,0,6,525,0
1,Bargarh,1,Padampur,53,,,,,,,,2,263,505,107,11,888,0,6,894,0
1,Bargarh,1,Padampur,54,,,,,,,,2,3,302,2,1,310,0,5,315,0
1,Bargarh,1,Padampur,55,,,,,,,,2,369,477,52,5,905,0,5,910,0
1,Bargarh,1,Padampur,56,,,,,,,,4,304,372,120,17,817,0,3,820,0
1,Bargarh,1,Padampur,57,,,,,,,,4,330,258,208,71,871,0,10,881,0
1,Bargarh,1,Padampur,58,,,,,,,,7,347,278,275,24,931,0,14,945,0
1,Bargarh,1,Padampur,59,,,,,,,,0,199,144,210,7,560,0,5,565,0
1,Bargarh,1,Padampur,60,,,,,,,,3,252,149,210,20,634,0,17,651,0
1,Bargarh,1,Padampur,61,,,,,,,,10,265,218,161,30,684,0,6,690,0
1,Bargarh,1,Padampur,62,,,,,,,,2,443,273,73,28,819,0,6,825,0
1,Bargarh,1,Padampur,63,,,,,,,,0,165,258,386,47,856,0,4,860,0
1,Bargarh,1,Padampur,64,,,,,,,,2,101,91,43,9,246,0,1,247,0
1,Bargarh,1,Padampur,65,,,,,,,,6,143,177,165,12,503,0,7,510,0
1,Bargarh,1,Padampur,66,,,,,,,,3,141,185,186,9,524,0,9,533,0
1,Bargarh,1,Padampur,67,,,,,,,,5,155,168,106,55,489,0,4,493,0
1,Bargarh,1,Padampur,68,,,,,,,,5,174,275,160,19,633,0,8,641,0
1,Bargarh,1,Padampur,69,,,,,,,,2,97,139,85,4,327,0,1,328,0
1,Bargarh,1,Padampur,70,,,,,,,,1,215,230,50,6,502,0,7,509,0
1,Bargarh,1,Padampur,71,,,,,,,,1,204,292,76,5,578,0,2,580,0
1,Bargarh,1,Padampur,72,,,,,,,,0,265,397,133,18,813,0,14,827,0
1,Bargarh,1,Padampur,73,,,,,,,,2,316,348,122,7,795,0,6,801,0
1,Bargarh,1,Padampur,74,,,,,,,,3,105,106,185,12,411,0,1,412,0
1,Bargarh,1,Padampur,75,,,,,,,,3,378,247,153,15,796,0,15,811,0
1,Bargarh,1,Padampur,76,,,,,,,,4,258,280,162,11,715,0,9,724,0
1,Bargarh,1,Padampur,77,,,,,,,,6,257,401,81,10,755,0,7,762,0
1,Bargarh,1,Padampur,78,,,,,,,,3,59,205,45,1,313,0,1,314,0
1,Bargarh,1,Padampur,79,,,,,,,,2,230,256,114,7,609,0,5,614,0
1,Bargarh,1,Padampur,80,,,,,,,,5,208,242,105,18,578,0,16,594,0
1,Bargarh,1,Padampur,81,,,,,,,,1,234,179,70,8,492,0,8,500,0
1,Bargarh,1,Padampur,82,,,,,,,,2,147,253,123,7,532,0,12,544,0
1,Bargarh,1,Padampur,83,,,,,,,,6,265,207,100,6,584,0,4,588,0
1,Bargarh,1,Padampur,84,,,,,,,,2,256,574,103,5,940,0,4,944,0
1,Bargarh,1,Padampur,85,,,,,,,,6,239,154,96,3,498,0,3,501,0
1,Bargarh,1,Padampur,86,,,,,,,,1,84,319,64,9,477,0,7,484,0
1,Bargarh,1,Padampur,87,,,,,,,,6,413,205,52,24,700,0,14,714,0
1,Bargarh,1,Padampur,88,,,,,,,,1,205,214,68,6,494,0,1,495,0
1,Bargarh,1,Padampur,89,,,,,,,,6,240,350,162,13,771,0,12,783,0
1,Bargarh,1,Padampur,90,,,,,,,,4,153,144,171,3,475,0,2,477,0
1,Bargarh,1,Padampur,91,,,,,,,,5,209,242,258,3,717,0,3,720,0
1,Bargarh,1,Padampur,92,,,,,,,,5,111,287,232,6,641,0,6,647,0
1,Bargarh,1,Padampur,93,,,,,,,,5,250,410,262,22,949,0,14,963,0
1,Bargarh,1,Padampur,94,,,,,,,,5,178,478,145,20,826,0,10,836,0
1,Bargarh,1,Padampur,95,,,,,,,,4,492,416,163,21,1096,0,10,1106,0
1,Bargarh,1,Padampur,96,,,,,,,,6,331,268,190,16,811,0,19,830,0
1,Bargarh,1,Padampur,97,,,,,,,,6,285,331,185,8,815,0,14,829,0
1,Bargarh,1,Padampur,98,,,,,,,,2,83,147,101,2,335,0,5,340,0
1,Bargarh,1,Padampur,99,,,,,,,,2,193,268,92,4,559,0,5,564,0
1,Bargarh,1,Padampur,100,,,,,,,,2,227,153,217,7,606,0,8,614,0
1,Bargarh,1,Padampur,101,,,,,,,,6,212,140,521,6,885,0,14,899,0
1,Bargarh,1,Padampur,102,,,,,,,,10,159,185,556,7,917,0,10,927,0
1,Bargarh,1,Padampur,103,,,,,,,,8,162,233,324,12,739,0,11,750,0
1,Bargarh,1,Padampur,104,,,,,,,,8,168,412,165,8,761,0,12,773,0
1,Bargarh,1,Padampur,105,,,,,,,,3,195,164,98,4,464,0,12,476,0
1,Bargarh,1,Padampur,106,,,,,,,,0,246,239,127,10,622,0,0,622,0
1,Bargarh,1,Padampur,107,,,,,,,,4,230,315,83,3,635,0,5,640,0
1,Bargarh,1,Padampur,108,,,,,,,,4,60,209,67,5,345,0,12,357,0
1,Bargarh,1,Padampur,109,,,,,,,,2,147,397,140,3,689,0,3,692,0
1,Bargarh,1,Padampur,110,,,,,,,,5,156,416,116,11,704,0,5,709,0
1,Bargarh,1,Padampur,111,,,,,,,,1,106,197,80,2,386,0,1,387,0
1,Bargarh,1,Padampur,112,,,,,,,,9,179,302,291,13,794,0,15,809,0
1,Bargarh,1,Padampur,113,,,,,,,,3,238,441,154,10,846,0,7,853,0
1,Bargarh,1,Padampur,114,,,,,,,,1,172,362,260,6,801,0,4,805,0
1,Bargarh,1,Padampur,115,,,,,,,,3,200,276,125,4,608,0,7,615,0
1,Bargarh,1,Padampur,116,,,,,,,,3,75,317,149,5,549,0,4,553,0
1,Bargarh,1,Padampur,117,,,,,,,,3,64,269,186,7,529,0,11,540,0
1,Bargarh,1,Padampur,118,,,,,,,,6,45,187,111,9,358,0,12,370,0
1,Bargarh,1,Padampur,119,,,,,,,,2,124,193,32,4,355,0,9,364,0
1,Bargarh,1,Padampur,120,,,,,,,,1,131,221,102,5,460,0,7,467,0
1,Bargarh,1,Padampur,121,,,,,,,,2,26,77,37,1,143,0,3,146,0
1,Bargarh,1,Padampur,122,,,,,,,,6,192,212,26,6,442,0,13,455,0
1,Bargarh,1,Padampur,123,,,,,,,,2,196,314,41,1,554,0,5,559,0
1,Bargarh,1,Padampur,124,,,,,,,,13,311,400,300,14,1038,0,12,1050,0
1,Bargarh,1,Padampur,125,,,,,,,,4,51,191,69,2,317,0,0,317,0
1,Bargarh,1,Padampur,126,,,,,,,,3,228,413,277,11,932,0,13,945,0
1,Bargarh,1,Padampur,127,,,,,,,,0,261,282,189,1,733,0,7,740,0
1,Bargarh,1,Padampur,128,,,,,,,,1,185,165,162,10,523,0,12,535,0
1,Bargarh,1,Padampur,129,,,,,,,,5,146,191,160,2,504,0,7,511,0
1,Bargarh,1,Padampur,130,,,,,,,,6,267,291,147,7,718,0,16,734,0
1,Bargarh,1,Padampur,131,,,,,,,,2,210,268,153,10,643,0,3,646,0
1,Bargarh,1,Padampur,132,,,,,,,,9,419,389,150,14,981,0,26,1007,0
1,Bargarh,1,Padampur,133,,,,,,,,1,202,202,82,9,496,0,5,501,0
1,Bargarh,1,Padampur,134,,,,,,,,6,231,320,119,8,684,0,12,696,0
1,Bargarh,1,Padampur,135,,,,,,,,1,256,325,60,7,649,0,13,662,0
1,Bargarh,1,Padampur,136,,,,,,,,3,267,332,104,5,711,0,14,725,0
1,Bargarh,1,Padampur,137,,,,,,,,3,115,218,160,12,508,0,4,512,0
1,Bargarh,1,Padampur,138,,,,,,,,10,174,408,122,12,726,0,12,738,0
1,Bargarh,1,Padampur,139,,,,,,,,3,224,330,60,12,629,0,12,641,0
1,Bargarh,1,Padampur,140,,,,,,,,6,197,370,147,12,732,0,19,751,0
1,Bargarh,1,Padampur,141,,,,,,,,0,138,138,33,7,316,0,8,324,0
1,Bargarh,1,Padampur,142,,,,,,,,10,370,452,72,7,911,0,6,917,0
1,Bargarh,1,Padampur,143,,,,,,,,2,229,275,64,4,574,0,10,584,0
1,Bargarh,1,Padampur,144,,,,,,,,4,184,283,48,5,524,0,9,533,0
1,Bargarh,1,Padampur,145,,,,,,,,1,350,238,124,12,725,0,1,726,0
1,Bargarh,1,Padampur,146,,,,,,,,2,241,246,164,13,666,0,5,671,0
1,Bargarh,1,Padampur,147,,,,,,,,5,592,386,33,11,1027,0,5,1032,0
1,Bargarh,1,Padampur,148,,,,,,,,1,288,92,27,4,412,0,4,416,0
1,Bargarh,1,Padampur,149,,,,,,,,4,305,266,47,6,628,0,11,639,0
1,Bargarh,1,Padampur,150,,,,,,,,2,112,171,15,5,305,0,5,310,0
1,Bargarh,1,Padampur,151,,,,,,,,3,88,118,128,53,390,0,1,391,0
1,Bargarh,1,Padampur,152,,,,,,,,2,234,89,68,39,432,0,4,436,0
1,Bargarh,1,Padampur,153,,,,,,,,4,325,405,74,10,818,0,5,823,0
1,Bargarh,1,Padampur,154,,,,,,,,6,349,239,59,12,665,0,6,671,0
1,Bargarh,1,Padampur,155,,,,,,,,3,273,136,44,6,462,0,6,468,0
1,Bargarh,1,Padampur,156,,,,,,,,0,256,307,64,13,640,0,8,648,0
1,Bargarh,1,Padampur,157,,,,,,,,0,172,76,24,1,273,0,0,273,0
1,Bargarh,1,Padampur,158,,,,,,,,6,246,332,138,10,732,0,8,740,0
1,Bargarh,1,Padampur,159,,,,,,,,4,231,158,53,6,452,0,5,457,0
1,Bargarh,1,Padampur,160,,,,,,,,6,253,138,36,9,442,0,5,447,0
1,Bargarh,1,Padampur,161,,,,,,,,5,365,206,55,5,636,0,8,644,0
1,Bargarh,1,Padampur,162,,,,,,,,7,465,213,115,15,815,0,5,820,0
1,Bargarh,1,Padampur,163,,,,,,,,3,206,344,85,3,641,0,1,642,0
1,Bargarh,1,Padampur,164,,,,,,,,7,434,364,80,12,897,0,14,911,0
1,Bargarh,1,Padampur,165,,,,,,,,3,330,409,105,12,859,0,8,867,0
1,Bargarh,1,Padampur,166,,,,,,,,3,209,162,12,3,389,0,2,391,0
1,Bargarh,1,Padampur,167,,,,,,,,4,443,308,36,4,795,0,10,805,0
1,Bargarh,1,Padampur,168,,,,,,,,2,514,223,11,5,755,0,5,760,0
1,Bargarh,1,Padampur,169,,,,,,,,0,189,123,45,5,362,0,3,365,0
1,Bargarh,1,Padampur,170,,,,,,,,9,396,282,137,11,835,0,11,846,0
1,Bargarh,1,Padampur,171,,,,,,,,3,165,168,25,3,364,0,3,367,0
1,Bargarh,1,Padampur,172,,,,,,,,13,209,361,203,6,792,0,11,803,0
1,Bargarh,1,Padampur,173,,,,,,,,8,161,355,95,11,630,0,15,645,0
1,Bargarh,1,Padampur,174,,,,,,,,4,512,489,41,7,1053,0,6,1059,0
1,Bargarh,1,Padampur,175,,,,,,,,4,183,379,40,5,611,0,1,612,0
1,Bargarh,1,Padampur,176,,,,,,,,1,148,236,41,4,430,0,2,432,0
1,Bargarh,1,Padampur,177,,,,,,,,2,175,358,53,2,590,0,1,591,0
1,Bargarh,1,Padampur,178,,,,,,,,1,83,239,111,8,442,0,2,444,0
1,Bargarh,1,Padampur,179,,,,,,,,4,125,196,60,3,388,0,4,392,0
1,Bargarh,1,Padampur,180,,,,,,,,8,150,172,66,1,397,0,12,409,0
1,Bargarh,1,Padampur,181,,,,,,,,9,116,334,72,4,535,0,9,544,0
1,Bargarh,1,Padampur,182,,,,,,,,6,212,450,69,19,756,0,8,764,0
1,Bargarh,1,Padampur,183,,,,,,,,7,93,347,56,6,509,0,14,523,0
1,Bargarh,1,Padampur,184,,,,,,,,11,52,771,14,12,860,0,13,873,0
1,Bargarh,1,Padampur,185,,,,,,,,5,219,337,50,8,619,0,12,631,0
1,Bargarh,1,Padampur,186,,,,,,,,10,254,393,55,15,727,0,18,745,0
1,Bargarh,1,Padampur,187,,,,,,,,5,97,338,43,17,500,0,6,506,0
1,Bargarh,1,Padampur,188,,,,,,,,5,206,304,37,16,568,0,11,579,0
1,Bargarh,1,Padampur,189,,,,,,,,7,238,121,34,48,448,0,8,456,0
1,Bargarh,1,Padampur,190,,,,,,,,4,93,420,19,2,538,0,3,541,0
1,Bargarh,1,Padampur,191,,,,,,,,11,505,178,54,9,757,0,1,758,0
1,Bargarh,1,Padampur,192,,,,,,,,2,197,134,43,37,413,0,6,419,0
1,Bargarh,1,Padampur,193,,,,,,,,5,425,397,33,13,873,0,1,874,0
1,Bargarh,1,Padampur,194,,,,,,,,2,78,264,19,0,363,0,2,365,0
1,Bargarh,1,Padampur,195,,,,,,,,3,599,148,32,21,803,0,3,806,0
1,Bargarh,1,Padampur,196,,,,,,,,1,303,271,37,7,619,0,10,629,0
1,Bargarh,1,Padampur,197,,,,,,,,2,296,134,62,7,501,0,5,506,0
1,Bargarh,1,Padampur,198,,,,,,,,3,218,128,38,12,399,0,7,406,0
1,Bargarh,1,Padampur,199,,,,,,,,4,163,242,18,10,437,0,5,442,0
1,Bargarh,1,Padampur,200,,,,,,,,41,130,275,126,6,578,0,3,581,0
1,Bargarh,1,Padampur,201,,,,,,,,3,292,292,70,15,672,0,8,680,0
1,Bargarh,1,Padampur,202,,,,,,,,8,198,238,49,8,501,0,1,502,0
1,Bargarh,1,Padampur,203,,,,,,,,4,446,389,141,8,988,0,16,1004,0
1,Bargarh,1,Padampur,204,,,,,,,,12,324,346,190,6,878,0,17,895,0
1,Bargarh,1,Padampur,205,,,,,,,,3,457,489,49,4,1002,0,8,1010,0
1,Bargarh,1,Padampur,206,,,,,,,,7,286,388,117,7,805,0,14,819,0
1,Bargarh,1,Padampur,207,,,,,,,,6,361,293,94,10,764,0,6,770,0
1,Bargarh,1,Padampur,208,,,,,,,,1,302,159,50,5,517,0,6,523,0
1,Bargarh,1,Padampur,209,,,,,,,,2,199,143,43,4,391,0,8,399,0
1,Bargarh,1,Padampur,210,,,,,,,,3,280,139,35,6,463,0,5,468,0
1,Bargarh,1,Padampur,211,,,,,,,,24,447,248,83,7,809,0,20,829,0
1,Bargarh,1,Padampur,212,,,,,,,,4,285,192,67,5,553,0,9,562,0
1,Bargarh,1,Padampur,213,,,,,,,,1,285,342,32,3,663,0,1,664,0
1,Bargarh,1,Padampur,214,,,,,,,,0,268,381,33,6,688,0,3,691,0
1,Bargarh,1,Padampur,215,,,,,,,,2,358,459,60,14,893,0,8,901,0
1,Bargarh,1,Padampur,216,,,,,,,,0,272,275,69,5,621,0,7,628,0
1,Bargarh,1,Padampur,217,,,,,,,,0,289,272,82,7,650,0,3,653,0
1,Bargarh,1,Padampur,218,,,,,,,,2,469,186,27,3,687,0,6,693,0
1,Bargarh,1,Padampur,219,,,,,,,,15,324,394,100,115,948,0,21,969,0
1,Bargarh,1,Padampur,220,,,,,,,,8,319,338,90,45,800,0,8,808,0
1,Bargarh,1,Padampur,221,,,,,,,,5,203,208,102,6,524,0,6,530,0
1,Bargarh,1,Padampur,222,,,,,,,,3,252,160,43,6,464,0,3,467,0
1,Bargarh,1,Padampur,223,,,,,,,,1,343,320,19,10,693,0,7,700,0
1,Bargarh,1,Padampur,224,,,,,,,,0,175,230,44,12,461,0,4,465,0
1,Bargarh,1,Padampur,225,,,,,,,,3,180,99,24,26,332,0,2,334,0
1,Bargarh,1,Padampur,226,,,,,,,,10,396,348,99,15,868,0,7,875,0
1,Bargarh,1,Padampur,227,,,,,,,,6,200,221,45,23,495,0,6,501,0
1,Bargarh,1,Padampur,228,,,,,,,,2,214,259,54,16,545,0,11,556,0
1,Bargarh,1,Padampur,229,,,,,,,,2,293,236,68,9,608,0,5,613,0
1,Bargarh,1,Padampur,230,,,,,,,,1,38,240,39,3,321,0,1,322,0
1,Bargarh,1,Padampur,231,,,,,,,,2,273,235,70,11,591,0,9,600,0
1,Bargarh,1,Padampur,232,,,,,,,,4,223,123,81,3,434,0,4,438,0
1,Bargarh,1,Padampur,233,,,,,,,,2,204,125,28,25,384,0,2,386,0
1,Bargarh,1,Padampur,234,,,,,,,,1,141,82,108,24,356,0,1,357,0
1,Bargarh,1,Padampur,235,,,,,,,,5,514,214,40,24,797,0,5,802,0
1,Bargarh,1,Padampur,236,,,,,,,,5,398,174,83,5,665,0,2,667,0
1,Bargarh,1,Padampur,237,,,,,,,,4,424,195,65,13,701,0,3,704,0
1,Bargarh,1,Padampur,238,,,,,,,,3,176,209,20,8,416,0,5,421,0
1,Bargarh,1,Padampur,239,,,,,,,,0,159,162,84,6,411,0,2,413,0
1,Bargarh,1,Padampur,240,,,,,,,,3,101,303,29,15,451,0,1,452,0
1,Bargarh,1,Padampur,241,,,,,,,,3,365,233,34,12,647,0,1,648,0
1,Bargarh,1,Padampur,242,,,,,,,,9,348,232,84,13,686,0,8,694,0
1,Bargarh,1,Padampur,243,,,,,,,,6,332,439,69,16,862,0,16,878,0
1,Bargarh,1,Padampur,244,,,,,,,,2,221,403,32,13,671,0,7,678,0
1,Bargarh,1,Padampur,245,,,,,,,,9,250,413,100,16,788,0,10,798,0
1,Bargarh,1,Padampur,246,,,,,,,,5,303,348,114,43,813,0,12,825,0
1,Bargarh,1,Padampur,247,,,,,,,,0,36,85,47,1,169,0,3,172,0
1,Bargarh,1,Padampur,248,,,,,,,,3,174,170,23,51,421,0,3,424,0
1,Bargarh,1,Padampur,249,,,,,,,,2,290,261,38,2,593,0,9,602,0
1,Bargarh,1,Padampur,250,,,,,,,,1,175,128,14,4,322,0,4,326,0
1,Bargarh,1,Padampur,251,,,,,,,,2,186,304,42,6,540,0,1,541,0
1,Bargarh,1,Padampur,252,,,,,,,,5,250,418,72,25,770,0,8,778,0
1,Bargarh,1,Padampur,253,,,,,,,,10,416,242,124,103,895,0,9,904,0
1,Bargarh,1,Padampur,254,,,,,,,,4,195,95,83,8,385,0,7,392,0
1,Bargarh,1,Padampur,255,,,,,,,,13,280,384,154,33,864,0,2,866,0
1,Bargarh,1,Padampur,256,,,,,,,,4,221,197,41,4,467,0,1,468,0
1,Bargarh,1,Padampur,257,,,,,,,,5,21,136,44,5,211,0,6,217,0
1,Bargarh,1,Padampur,258,,,,,,,,6,139,182,215,42,584,0,2,586,0
1,Bargarh,1,Padampur,259,,,,,,,,3,145,278,54,25,505,0,8,513,0
1,Bargarh,1,Padampur,260,,,,,,,,2,131,221,104,6,464,0,1,465,0
1,Bargarh,1,Padampur,261,,,,,,,,0,86,218,129,29,462,0,8,470,0
1,Bargarh,1,Padampur,262,,,,,,,,2,80,247,21,14,364,0,7,371,0
1,Bargarh,1,Padampur,263,,,,,,,,1,79,260,52,5,397,0,0,397,0
1,Bargarh,1,Padampur,264,,,,,,,,2,190,213,102,13,520,0,5,525,0
1,Bargarh,1,Padampur,265,,,,,,,,12,236,216,267,21,752,0,10,762,0
1,Bargarh,1,Padampur,266,,,,,,,,5,163,310,36,2,516,0,7,523,0
1,Bargarh,1,Padampur,267,,,,,,,,2,262,242,109,6,621,0,5,626,0
1,Bargarh,1,Padampur,268,,,,,,,,8,307,305,119,8,747,0,4,751,0
1,Bargarh,1,Padampur,269,,,,,,,,13,240,382,171,23,829,0,12,841,0
1,Bargarh,1,Padampur,270,,,,,,,,5,383,245,104,12,749,0,7,756,0
1,Bargarh,1,Padampur,271,,,,,,,,8,402,417,135,24,986,0,13,999,0
1,Bargarh,1,Padampur,272,,,,,,,,2,259,232,201,7,701,0,12,713,0
1,Bargarh,1,Padampur,273,,,,,,,,1,422,61,31,3,518,0,2,520,0
1,Bargarh,1,Padampur,274,,,,,,,,7,246,206,27,6,492,0,4,496,0
1,Bargarh,1,Padampur,275,,,,,,,,6,249,501,70,7,833,0,11,844,0
1,Bargarh,1,Padampur,276,,,,,,,,8,207,217,60,48,540,0,7,547,0
1,Bargarh,1,Padampur,277,,,,,,,,2,450,315,34,17,818,0,15,833,0
1,Bargarh,1,Padampur,278,,,,,,,,7,337,240,67,13,664,0,15,679,0
1,Bargarh,1,Padampur,279,,,,,,,,7,278,193,31,11,520,0,5,525,0
1,Bargarh,1,Padampur,280,,,,,,,,5,190,164,127,26,512,0,12,524,0
1,Bargarh,1,Padampur,281,,,,,,,,1,333,148,42,7,531,0,4,535,0
1,Bargarh,1,Padampur,282,,,,,,,,0,179,292,39,1,511,0,0,511,0
1,Bargarh,1,Padampur,283,,,,,,,,5,326,210,192,7,740,0,5,745,0
1,Bargarh,1,Padampur,284,,,,,,,,12,555,227,54,11,859,0,6,865,0
1,Bargarh,1,Padampur,285,,,,,,,,0,86,231,35,3,355,0,2,357,0
1,Bargarh,1,Padampur,286,,,,,,,,0,121,389,90,5,605,0,4,609,0
1,Bargarh,1,Padampur,287,,,,,,,,5,183,391,314,17,910,0,7,917,0
1,Bargarh,1,Padampur,288,,,,,,,,0,122,179,128,13,442,0,5,447,0
1,Bargarh,1,Padampur,289,,,,,,,,3,83,179,43,7,315,0,2,317,0
1,Bargarh,1,Padampur,290,,,,,,,,4,364,331,76,31,806,0,6,812,0
1,Bargarh,1,Padampur,291,,,,,,,,2,111,160,71,21,365,0,1,366,0
1,Bargarh,1,Padampur,292,,,,,,,,4,253,246,68,9,580,0,8,588,0
1,Bargarh,1,Padampur,293,,,,,,,,1,330,328,76,28,763,0,6,769,0
1,Bargarh,1,Padampur,294,,,,,,,,6,306,78,104,43,537,0,7,544,0
1,Bargarh,1,Padampur,295,,,,,,,,4,42,67,169,71,353,0,2,355,0
1,Bargarh,1,Padampur,296,,,,,,,,16,122,339,37,2,516,0,2,518,0
1,Bargarh,1,Padampur,297,,,,,,,,2,324,188,33,3,550,0,1,551,0
1,Bargarh,1,Padampur,298,,,,,,,,1,168,267,41,2,479,0,1,480,0
1,Bargarh,1,Padampur,299,,,,,,,,3,167,315,82,29,596,0,8,604,0
1,Bargarh,1,Padampur,300,,,,,,,,7,216,293,55,6,577,0,12,589,0
1,Bargarh,1,Padampur,301,,,,,,,,1,351,252,48,13,665,0,7,672,0
1,Bargarh,1,Padampur,302,,,,,,,,5,182,179,44,12,422,0,13,435,0
1,Bargarh,1,Padampur,303,,,,,,,,4,317,344,52,3,720,0,11,731,0
1,Bargarh,1,Padampur,304,,,,,,,,5,323,212,73,16,629,0,11,640,0
1,Bargarh,1,Padampur,305,,,,,,,,5,214,197,55,25,496,0,7,503,0
1,Bargarh,1,Padampur,306,,,,,,,,7,215,319,29,103,673,0,5,678,0
1,Bargarh,1,Padampur,307,,,,,,,,2,376,208,18,9,613,0,8,621,0
1,Bargarh,1,Padampur,308,,,,,,,,6,246,369,28,12,661,0,7,668,0
1,Bargarh,1,Padampur,309,,,,,,,,14,206,283,92,24,619,0,10,629,0
1,Bargarh,1,Padampur,310,,,,,,,,2,195,140,32,1,370,0,5,375,0
1,Bargarh,1,Padampur,311,,,,,,,,4,326,151,63,12,556,0,2,558,0
