pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,TOTAL VALID VOTES,No of rejected votes,NOTA,Total,No of Tendered votes
1,Bargarh,5,Bhatli,152,,,,,,,,246,1,27,272,6,552,0,1,553,0
1,Bargarh,5,Bhatli,153,,,,,,,,147,1,15,206,4,373,0,4,377,0
1,Bargarh,5,Bhatli,154,,,,,,,,136,0,9,265,0,410,0,2,412,0
1,Bargarh,5,Bhatli,155,,,,,,,,336,2,19,293,0,650,0,1,651,0
1,Bargarh,5,Bhatli,156,,,,,,,,141,0,15,340,2,498,0,2,500,0
1,Bargarh,5,Bhatli,157,,,,,,,,137,6,11,360,4,518,0,1,519,0
1,Bargarh,5,Bhatli,158,,,,,,,,109,1,13,207,4,334,0,6,340,0
1,Bargarh,5,Bhatli,159,,,,,,,,103,2,22,348,1,476,0,2,478,0
1,Bargarh,5,Bhatli,160,,,,,,,,68,2,30,910,0,1010,0,4,1014,0
1,Bargarh,5,Bhatli,161,,,,,,,,258,6,33,394,13,704,0,8,712,0
1,Bargarh,5,Bhatli,162,,,,,,,,66,1,17,301,3,388,0,3,391,0
1,Bargarh,5,Bhatli,163,,,,,,,,313,5,24,509,3,854,0,3,857,0
1,Bargarh,5,Bhatli,164,,,,,,,,268,2,23,335,3,631,0,4,635,0
1,Bargarh,5,Bhatli,165,,,,,,,,382,3,34,283,8,710,0,10,720,0
1,Bargarh,5,Bhatli,166,,,,,,,,324,4,26,302,4,660,0,4,664,0
1,Bargarh,5,Bhatli,167,,,,,,,,304,5,22,333,5,669,0,10,679,0
1,Bargarh,5,Bhatli,168,,,,,,,,278,1,19,485,4,787,0,6,793,0
1,Bargarh,5,Bhatli,169,,,,,,,,247,4,15,542,5,813,0,11,824,0
1,Bargarh,5,Bhatli,170,,,,,,,,427,10,56,331,15,839,0,16,855,0
1,Bargarh,5,Bhatli,171,,,,,,,,268,5,40,370,7,690,0,17,707,0
1,Bargarh,5,Bhatli,172,,,,,,,,125,3,25,351,1,505,0,4,509,0
1,Bargarh,5,Bhatli,173,,,,,,,,161,3,161,242,4,571,0,3,574,0
1,Bargarh,5,Bhatli,174,,,,,,,,192,5,13,319,2,531,0,2,533,0
1,Bargarh,5,Bhatli,175,,,,,,,,140,1,8,257,4,410,0,5,415,0
1,Bargarh,5,Bhatli,176,,,,,,,,426,7,42,481,8,964,0,6,970,0
1,Bargarh,5,Bhatli,177,,,,,,,,150,4,7,176,3,340,0,5,345,0
1,Bargarh,5,Bhatli,178,,,,,,,,322,10,13,402,3,750,0,4,754,0
1,Bargarh,5,Bhatli,179,,,,,,,,73,1,7,227,3,311,0,0,311,0
1,Bargarh,5,Bhatli,180,,,,,,,,292,6,27,466,3,794,0,3,797,0
1,Bargarh,5,Bhatli,181,,,,,,,,368,5,29,293,3,698,0,1,699,0
1,Bargarh,5,Bhatli,182,,,,,,,,316,13,34,334,7,704,0,6,710,0
1,Bargarh,5,Bhatli,183,,,,,,,,259,2,35,325,3,624,0,2,626,0
1,Bargarh,5,Bhatli,184,,,,,,,,186,3,25,511,9,734,0,4,738,0
1,Bargarh,5,Bhatli,185,,,,,,,,224,6,36,244,4,514,0,3,517,0
1,Bargarh,5,Bhatli,186,,,,,,,,235,19,27,311,1,593,0,2,595,0
1,Bargarh,5,Bhatli,187,,,,,,,,156,1,30,266,1,454,0,1,455,0
1,Bargarh,5,Bhatli,188,,,,,,,,413,4,48,467,1,933,0,2,935,0
1,Bargarh,5,Bhatli,189,,,,,,,,260,2,24,299,1,586,0,2,588,0
1,Bargarh,5,Bhatli,190,,,,,,,,364,3,28,437,1,833,0,3,836,0
1,Bargarh,5,Bhatli,191,,,,,,,,390,9,36,355,1,791,0,3,794,0
1,Bargarh,5,Bhatli,192,,,,,,,,426,8,29,522,9,994,0,26,1020,0
1,Bargarh,5,Bhatli,193,,,,,,,,255,10,48,514,3,830,0,10,840,0
1,Bargarh,5,Bhatli,194,,,,,,,,169,3,9,176,0,357,0,1,358,0
1,Bargarh,5,Bhatli,195,,,,,,,,232,6,11,385,6,640,0,4,644,0
1,Bargarh,5,Bhatli,196,,,,,,,,336,6,26,206,2,576,0,0,576,0
1,Bargarh,5,Bhatli,197,,,,,,,,241,5,38,331,1,616,0,9,625,0
1,Bargarh,5,Bhatli,198,,,,,,,,245,4,21,346,1,617,0,3,620,0
1,Bargarh,5,Bhatli,199,,,,,,,,280,4,37,483,1,805,0,10,815,0
1,Bargarh,5,Bhatli,200,,,,,,,,211,3,30,384,8,636,0,5,641,0
1,Bargarh,5,Bhatli,201,,,,,,,,269,5,49,464,0,787,0,4,791,0
1,Bargarh,5,Bhatli,202,,,,,,,,169,24,6,230,4,433,0,4,437,0
1,Bargarh,5,Bhatli,203,,,,,,,,283,0,17,553,8,861,0,1,862,0
1,Bargarh,5,Bhatli,204,,,,,,,,167,13,28,379,8,595,0,4,599,0
1,Bargarh,5,Bhatli,205,,,,,,,,399,7,37,422,3,868,0,5,873,0
1,Bargarh,5,Bhatli,206,,,,,,,,284,3,28,363,3,681,0,6,687,0
1,Bargarh,5,Bhatli,207,,,,,,,,309,5,14,597,5,930,0,4,934,0
1,Bargarh,5,Bhatli,208,,,,,,,,226,1,13,338,7,585,0,2,587,0
1,Bargarh,5,Bhatli,209,,,,,,,,175,2,6,386,2,571,0,3,574,0
1,Bargarh,5,Bhatli,210,,,,,,,,435,7,22,501,6,971,0,7,978,0
1,Bargarh,5,Bhatli,211,,,,,,,,127,2,10,733,0,872,0,1,873,0
1,Bargarh,5,Bhatli,212,,,,,,,,190,1,5,415,1,612,0,0,612,0
1,Bargarh,5,Bhatli,213,,,,,,,,171,3,19,371,3,567,0,0,567,0
1,Bargarh,5,Bhatli,214,,,,,,,,139,6,28,411,1,585,0,3,588,0
1,Bargarh,5,Bhatli,215,,,,,,,,146,1,27,423,0,597,0,0,597,0
1,Bargarh,5,Bhatli,216,,,,,,,,225,4,17,745,1,992,0,2,994,0
1,Bargarh,5,Bhatli,217,,,,,,,,155,33,20,464,2,674,0,1,675,0
1,Bargarh,5,Bhatli,218,,,,,,,,199,1,9,211,1,421,0,2,423,0
1,Bargarh,5,Bhatli,219,,,,,,,,377,6,37,511,7,938,0,11,949,0
1,Bargarh,5,Bhatli,220,,,,,,,,299,8,50,309,2,668,0,9,677,0
1,Bargarh,5,Bhatli,221,,,,,,,,393,14,38,333,5,783,0,9,792,0
1,Bargarh,5,Bhatli,222,,,,,,,,79,2,3,423,3,510,0,3,513,0
1,Bargarh,5,Bhatli,223,,,,,,,,117,3,119,527,3,769,0,4,773,0
1,Bargarh,5,Bhatli,224,,,,,,,,324,8,28,362,3,725,0,3,728,0
1,Bargarh,5,Bhatli,225,,,,,,,,65,3,3,734,2,807,0,1,808,0
1,Bargarh,5,Bhatli,226,,,,,,,,159,10,6,261,0,436,0,2,438,0
1,Bargarh,5,Bhatli,227,,,,,,,,122,11,9,426,2,570,0,6,576,0
1,Bargarh,5,Bhatli,228,,,,,,,,4,1,2,932,1,940,0,0,940,0
1,Bargarh,5,Bhatli,229,,,,,,,,121,3,4,232,0,360,0,0,360,0
1,Bargarh,5,Bhatli,230,,,,,,,,418,6,26,565,6,1021,0,6,1027,0
1,Bargarh,5,Bhatli,231,,,,,,,,372,4,34,487,7,904,0,2,906,0
1,Bargarh,5,Bhatli,232,,,,,,,,99,0,9,302,1,411,0,0,411,0
1,Bargarh,5,Bhatli,233,,,,,,,,287,9,12,641,4,953,0,5,958,0
1,Bargarh,5,Bhatli,234,,,,,,,,197,17,19,340,1,574,0,6,580,0
1,Bargarh,5,Bhatli,235,,,,,,,,71,1,7,377,0,456,0,5,461,0
1,Bargarh,5,Bhatli,236,,,,,,,,240,4,11,341,2,598,0,5,603,0
1,Bargarh,5,Bhatli,237,,,,,,,,160,8,23,389,3,583,0,2,585,0
1,Bargarh,5,Bhatli,238,,,,,,,,43,0,3,396,2,444,0,0,444,0
1,Bargarh,5,Bhatli,239,,,,,,,,129,13,3,470,3,618,0,4,622,0
1,Bargarh,5,Bhatli,240,,,,,,,,65,2,8,563,0,638,0,1,639,0
1,Bargarh,5,Bhatli,241,,,,,,,,253,6,34,522,2,817,0,6,823,0
1,Bargarh,5,Bhatli,242,,,,,,,,222,6,19,507,3,757,0,6,763,0
1,Bargarh,5,Bhatli,243,,,,,,,,312,5,38,453,10,818,0,9,827,0
1,Bargarh,5,Bhatli,244,,,,,,,,250,7,28,481,2,768,0,7,775,0
1,Bargarh,5,Bhatli,245,,,,,,,,203,1,19,248,4,475,0,7,482,0
1,Bargarh,5,Bhatli,246,,,,,,,,195,5,12,266,5,483,0,2,485,0
1,Bargarh,5,Bhatli,247,,,,,,,,70,0,2,47,0,119,0,0,119,0
1,Bargarh,5,Bhatli,248,,,,,,,,253,1,17,377,2,650,0,2,652,0
1,Bargarh,5,Bhatli,249,,,,,,,,468,6,16,312,6,808,0,7,815,0
1,Bargarh,5,Bhatli,251,,,,,,,,562,5,25,374,6,972,0,10,982,0
1,Bargarh,5,Bhatli,252,,,,,,,,47,0,1,311,0,359,0,0,359,0
1,Bargarh,5,Bhatli,253,,,,,,,,97,2,11,234,0,344,0,2,346,0
1,Bargarh,5,Bhatli,254,,,,,,,,330,5,22,457,6,820,0,9,829,0
1,Bargarh,5,Bhatli,255,,,,,,,,256,6,37,339,7,645,0,8,653,0
1,Bargarh,5,Bhatli,256,,,,,,,,194,7,45,265,4,515,0,4,519,0
1,Bargarh,5,Bhatli,257,,,,,,,,182,4,13,474,5,678,0,3,681,0
1,Bargarh,5,Bhatli,258,,,,,,,,272,7,13,597,6,895,0,5,900,0
1,Bargarh,5,Bhatli,259,,,,,,,,309,9,28,518,13,877,0,19,896,0
1,Bargarh,5,Bhatli,260,,,,,,,,209,1,13,328,1,552,0,4,556,0
1,Bargarh,5,Bhatli,261,,,,,,,,177,2,14,248,2,443,0,2,445,0
1,Bargarh,5,Bhatli,262,,,,,,,,223,23,26,382,4,658,0,3,661,0
1,Bargarh,5,Bhatli,263,,,,,,,,300,9,62,421,6,798,0,8,806,0
1,Bargarh,5,Bhatli,264,,,,,,,,344,7,82,353,2,788,0,6,794,0
1,Bargarh,5,Bhatli,265,,,,,,,,310,9,16,478,3,816,0,12,828,0
1,Bargarh,5,Bhatli,266,,,,,,,,61,5,16,531,3,616,0,5,621,0
1,Bargarh,5,Bhatli,267,,,,,,,,92,2,17,192,3,306,0,3,309,0
1,Bargarh,5,Bhatli,268,,,,,,,,51,2,6,565,0,624,0,3,627,0
1,Bargarh,5,Bhatli,269,,,,,,,,121,1,18,199,2,341,0,2,343,0
1,Bargarh,5,Bhatli,270,,,,,,,,9,0,19,144,0,172,0,0,172,0
1,Bargarh,5,Bhatli,271,,,,,,,,408,4,38,390,3,843,0,3,846,0
1,Bargarh,5,Bhatli,272,,,,,,,,245,5,37,369,7,663,0,12,675,0
1,Bargarh,5,Bhatli,273,,,,,,,,316,2,26,417,0,761,0,5,766,0
1,Bargarh,5,Bhatli,274,,,,,,,,94,8,19,780,2,903,0,1,904,0
1,Bargarh,5,Bhatli,275,,,,,,,,196,3,20,377,5,601,0,1,602,0
1,Bargarh,5,Bhatli,276,,,,,,,,353,3,24,309,4,693,0,7,700,0
1,Bargarh,5,Bhatli,277,,,,,,,,182,4,27,479,2,694,0,0,694,0
1,Bargarh,5,Bhatli,278,,,,,,,,301,3,27,270,2,603,0,3,606,0
1,Bargarh,5,Bhatli,279,,,,,,,,162,3,21,378,4,568,0,3,571,0
1,Bargarh,5,Bhatli,280,,,,,,,,302,7,65,449,6,829,0,7,836,0
1,Bargarh,5,Bhatli,281,,,,,,,,204,6,47,222,2,481,0,5,486,0
1,Bargarh,5,Bhatli,282,,,,,,,,290,4,61,233,5,593,0,5,598,0
1,Bargarh,5,Bhatli,283,,,,,,,,221,12,28,294,2,557,0,3,560,0
1,Bargarh,5,Bhatli,284,,,,,,,,201,5,24,552,7,789,0,6,795,0
1,Bargarh,5,Bhatli,285,,,,,,,,161,6,34,313,4,518,0,9,527,0
1,Bargarh,5,Bhatli,286,,,,,,,,269,5,31,341,7,653,0,3,656,0
1,Bargarh,5,Bhatli,287,,,,,,,,136,4,17,319,5,481,0,2,483,0
1,Bargarh,5,Bhatli,288,,,,,,,,326,10,27,499,19,881,0,18,899,0
1,Bargarh,5,Bhatli,289,,,,,,,,111,1,13,292,2,419,0,2,421,0
1,Bargarh,5,Bhatli,290,,,,,,,,234,6,17,440,6,703,0,18,721,0
1,Bargarh,5,Bhatli,291,,,,,,,,133,3,26,390,3,555,0,3,558,0
