pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Candidate 9,Candidate 10,Total of valid votes,No. of rejected votes,NOTA,Total,No. of tendered votes
13,Kandhamal,89,Boudh,91,,,,,,,,42,263,569,0,2,1,9,0,1,1,888,0,1,889,0
13,Kandhamal,89,Boudh,92,,,,,,,,15,254,338,1,3,2,88,2,0,0,703,0,2,705,0
13,Kandhamal,89,Boudh,93,,,,,,,,9,114,434,3,0,0,11,1,0,0,572,0,1,573,0
13,Kandhamal,89,Boudh,94,,,,,,,,12,149,344,2,1,0,12,2,1,2,525,0,2,527,0
13,Kandhamal,89,Boudh,95,,,,,,,,49,281,513,0,2,1,4,2,1,1,854,0,4,858,0
13,Kandhamal,89,Boudh,96,,,,,,,,50,207,471,4,1,3,36,4,2,1,779,0,2,781,0
13,Kandhamal,89,Boudh,97,,,,,,,,4,128,425,3,0,0,1,0,0,0,561,0,1,562,0
13,Kandhamal,89,Boudh,98,,,,,,,,11,119,191,1,0,0,7,0,3,3,335,0,1,336,0
13,Kandhamal,89,Boudh,99,,,,,,,,13,28,379,0,0,0,0,0,0,0,420,0,1,421,0
13,Kandhamal,89,Boudh,100,,,,,,,,22,135,724,0,1,1,9,0,1,0,893,0,2,895,0
13,Kandhamal,89,Boudh,101,,,,,,,,25,272,664,7,1,3,7,3,5,4,991,0,7,998,0
13,Kandhamal,89,Boudh,102,,,,,,,,10,331,339,0,1,0,7,0,0,1,689,0,1,690,0
13,Kandhamal,89,Boudh,103,,,,,,,,77,250,370,4,0,1,10,1,2,1,716,0,4,720,0
13,Kandhamal,89,Boudh,104,,,,,,,,22,86,138,1,2,3,8,1,2,1,264,0,3,267,0
13,Kandhamal,89,Boudh,105,,,,,,,,37,191,214,0,1,1,14,0,1,1,460,0,1,461,0
