pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,TOTAL VALID VOTES,No of rejected votes,NOTA,Total,No of Tendered votes
5,Mayurbhanj,31,Rairangpur,272,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,124,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,274,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,275,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,276,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,277,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,278,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,279,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,280,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,281,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,282,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,134,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,284,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,285,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,286,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,287,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,288,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,289,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,290,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,291,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,292,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,144,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,294,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,295,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,296,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,297,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,298,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,299,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,300,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,301,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,302,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,154,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,304,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,305,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,306,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,307,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,308,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,309,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,310,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,311,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,312,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,164,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,314,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,315,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,316,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,317,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,318,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,319,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,320,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,321,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,322,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,174,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,324,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,325,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,326,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,327,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,328,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,329,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,330,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,331,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,332,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,184,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,334,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,335,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,336,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,337,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,338,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,339,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,340,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,341,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,342,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,194,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,344,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,345,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
5,Mayurbhanj,31,Rairangpur,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
