pc_id,pc_name,ac_id,ac_name,BOOTH NO,Elec_male,Elec_Female,Elec_other,Elec_total,Votes_male,Votes_Female,vote_Other,Candidate 1,Candidate 2,Candidate 3,Candidate 4,Candidate 5,Candidate 6,Candidate 7,Candidate 8,Candidate 9,Candidate 10,Total of valid votes,No. of rejected votes,NOTA,Total,No. of Tendered votes
13,Kandhamal,87,Phulbani,21,,,,,,,,236,26,172,3,3,1,0,1,0,1,443,0,2,445,0.0
13,Kandhamal,87,Phulbani,22,,,,,,,,525,32,262,3,7,2,0,7,5,4,847,0,6,853,0.0
13,Kandhamal,87,Phulbani,23,,,,,,,,278,3,62,2,1,2,1,0,0,4,353,0,4,357,0.0
13,Kandhamal,87,Phulbani,24,,,,,,,,352,13,55,3,1,1,0,1,2,0,428,0,0,428,0.0
13,Kandhamal,87,Phulbani,25,,,,,,,,272,9,91,0,4,1,0,2,2,5,386,0,3,389,0.0
13,Kandhamal,87,Phulbani,26,,,,,,,,518,46,133,2,0,0,3,13,6,7,728,0,11,739,0.0
13,Kandhamal,87,Phulbani,27,,,,,,,,201,7,92,1,0,2,0,3,1,1,308,0,1,309,0.0
13,Kandhamal,87,Phulbani,28,,,,,,,,419,53,217,8,1,5,0,0,0,2,705,0,5,710,0.0
13,Kandhamal,87,Phulbani,29,,,,,,,,388,18,227,1,1,1,1,5,2,5,649,0,3,652,0.0
13,Kandhamal,87,Phulbani,30,,,,,,,,248,20,78,0,0,0,1,8,3,1,359,0,2,361,0.0
13,Kandhamal,87,Phulbani,31,,,,,,,,466,14,290,2,1,2,4,1,1,0,781,0,3,784,0.0
13,Kandhamal,87,Phulbani,32,,,,,,,,521,21,281,5,6,3,1,0,2,0,840,0,1,841,0.0
13,Kandhamal,87,Phulbani,33,,,,,,,,290,10,132,2,2,1,1,4,0,1,443,0,0,443,0.0
13,Kandhamal,87,Phulbani,34,,,,,,,,284,6,167,1,0,1,3,2,3,1,468,0,2,470,0.0
13,Kandhamal,87,Phulbani,35,,,,,,,,461,16,409,3,2,4,0,3,0,1,899,0,7,906,0.0
13,Kandhamal,87,Phulbani,36,,,,,,,,179,7,93,0,0,0,0,0,0,0,279,0,1,280,0.0
13,Kandhamal,87,Phulbani,37,,,,,,,,184,12,183,2,4,4,3,2,3,5,402,0,5,407,0.0
13,Kandhamal,87,Phulbani,38,,,,,,,,412,21,143,3,0,0,1,0,2,1,583,0,1,584,0.0
13,Kandhamal,87,Phulbani,39,,,,,,,,427,18,198,1,5,1,3,1,4,4,662,0,14,676,0.0
13,Kandhamal,87,Phulbani,40,,,,,,,,205,5,157,2,0,1,1,0,0,0,371,0,0,371,0.0
13,Kandhamal,87,Phulbani,41,,,,,,,,235,16,382,5,3,2,1,3,1,0,648,0,3,651,0.0
13,Kandhamal,87,Phulbani,42,,,,,,,,221,3,59,0,1,0,0,0,1,0,285,0,1,286,0.0
13,Kandhamal,87,Phulbani,43,,,,,,,,115,26,102,1,0,0,0,1,0,1,246,0,4,250,0.0
13,Kandhamal,87,Phulbani,44,,,,,,,,386,9,219,1,1,1,2,4,1,4,628,0,7,635,0.0
13,Kandhamal,87,Phulbani,45,,,,,,,,419,13,157,1,5,3,2,1,0,3,604,0,4,608,0.0
13,Kandhamal,87,Phulbani,46,,,,,,,,314,20,195,2,0,0,0,1,0,0,532,0,3,535,0.0
13,Kandhamal,87,Phulbani,47,,,,,,,,516,27,265,3,5,4,6,2,3,3,834,0,11,845,0.0
13,Kandhamal,87,Phulbani,48,,,,,,,,367,6,250,2,1,4,0,0,2,2,634,0,3,637,0.0
13,Kandhamal,87,Phulbani,49,,,,,,,,586,8,314,2,0,0,0,0,0,0,910,0,3,913,0.0
13,Kandhamal,87,Phulbani,50,,,,,,,,424,26,95,1,3,0,0,0,0,1,550,0,3,553,0.0
13,Kandhamal,87,Phulbani,51,,,,,,,,569,13,115,1,4,2,1,2,1,2,710,0,2,712,0.0
13,Kandhamal,87,Phulbani,52,,,,,,,,336,20,136,2,2,1,2,2,0,1,502,0,4,506,0.0
13,Kandhamal,87,Phulbani,53,,,,,,,,308,47,90,4,3,3,1,2,1,0,459,0,10,469,0.0
13,Kandhamal,87,Phulbani,54,,,,,,,,227,5,8,3,0,0,0,0,0,0,243,0,0,243,0.0
13,Kandhamal,87,Phulbani,55,,,,,,,,508,39,295,8,2,1,2,3,1,3,862,0,2,864,0.0
13,Kandhamal,87,Phulbani,56,,,,,,,,565,28,91,6,8,6,5,1,1,2,713,0,3,716,0.0
13,Kandhamal,87,Phulbani,57,,,,,,,,380,21,78,2,0,0,1,2,2,2,488,0,2,490,0.0
13,Kandhamal,87,Phulbani,58,,,,,,,,530,50,152,10,5,3,1,2,3,10,766,0,10,776,0.0
13,Kandhamal,87,Phulbani,59,,,,,,,,753,20,118,7,5,6,0,4,1,6,920,0,3,923,0.0
13,Kandhamal,87,Phulbani,60,,,,,,,,134,13,111,1,2,2,0,0,2,4,269,0,7,276,0.0
13,Kandhamal,87,Phulbani,61,,,,,,,,456,26,245,2,2,2,3,3,5,3,747,0,6,753,0.0
13,Kandhamal,87,Phulbani,62,,,,,,,,170,4,34,0,1,0,0,0,0,1,210,0,1,211,0.0
13,Kandhamal,87,Phulbani,63,,,,,,,,113,12,109,4,2,0,1,2,0,1,244,0,1,245,0.0
13,Kandhamal,87,Phulbani,64,,,,,,,,286,45,281,6,0,0,1,2,2,3,626,0,6,632,0.0
13,Kandhamal,87,Phulbani,65,,,,,,,,144,15,50,0,2,0,0,0,1,0,212,0,2,214,0.0
13,Kandhamal,87,Phulbani,66,,,,,,,,329,41,215,3,1,1,0,1,0,1,592,0,5,597,0.0
13,Kandhamal,87,Phulbani,67,,,,,,,,102,13,90,0,1,0,0,1,1,0,208,0,2,210,0.0
13,Kandhamal,87,Phulbani,68,,,,,,,,263,9,133,0,1,0,1,1,0,1,409,0,1,410,0.0
13,Kandhamal,87,Phulbani,69,,,,,,,,365,40,241,1,0,0,1,0,0,0,648,0,2,650,0.0
13,Kandhamal,87,Phulbani,70,,,,,,,,309,30,227,0,3,0,3,1,0,3,576,0,9,585,0.0
13,Kandhamal,87,Phulbani,71,,,,,,,,247,16,278,0,0,0,10,0,0,2,553,0,3,556,0.0
13,Kandhamal,87,Phulbani,72,,,,,,,,362,16,265,2,0,2,0,0,1,0,648,0,1,649,0.0
13,Kandhamal,87,Phulbani,73,,,,,,,,231,11,128,0,2,0,2,0,0,0,374,0,0,374,0.0
13,Kandhamal,87,Phulbani,74,,,,,,,,336,34,422,2,2,0,1,1,1,0,799,0,0,799,0.0
13,Kandhamal,87,Phulbani,75,,,,,,,,394,25,292,2,6,1,2,1,2,6,731,0,11,742,0.0
13,Kandhamal,87,Phulbani,76,,,,,,,,66,11,80,1,1,0,0,0,0,1,160,0,0,160,0.0
13,Kandhamal,87,Phulbani,77,,,,,,,,305,57,349,6,4,1,1,0,1,3,727,0,6,733,0.0
13,Kandhamal,87,Phulbani,78,,,,,,,,307,69,127,1,1,1,0,2,3,1,512,0,0,512,0.0
13,Kandhamal,87,Phulbani,79,,,,,,,,358,37,247,2,1,2,0,2,4,3,656,0,3,659,0.0
13,Kandhamal,87,Phulbani,80,,,,,,,,328,22,506,2,1,4,2,1,4,2,872,0,2,874,0.0
13,Kandhamal,87,Phulbani,81,,,,,,,,381,15,338,7,5,2,0,0,0,1,749,0,1,750,0.0
13,Kandhamal,87,Phulbani,82,,,,,,,,273,16,224,5,2,1,2,2,1,2,528,0,2,530,0.0
13,Kandhamal,87,Phulbani,83,,,,,,,,327,22,217,2,1,2,1,0,0,0,572,0,0,572,0.0
13,Kandhamal,87,Phulbani,84,,,,,,,,422,22,166,2,1,0,0,0,0,0,613,0,5,618,0.0
13,Kandhamal,87,Phulbani,85,,,,,,,,510,38,357,5,2,1,1,3,1,1,919,0,9,928,0.0
13,Kandhamal,87,Phulbani,86,,,,,,,,578,27,267,1,2,0,0,1,0,1,877,0,4,881,0.0
13,Kandhamal,87,Phulbani,87,,,,,,,,391,44,446,3,3,3,1,0,1,1,893,0,1,894,0.0
13,Kandhamal,87,Phulbani,88,,,,,,,,434,63,373,4,0,0,0,1,1,0,876,0,2,878,0.0
13,Kandhamal,87,Phulbani,89,,,,,,,,196,32,163,0,0,2,1,2,1,2,399,0,3,402,0.0
13,Kandhamal,87,Phulbani,90,,,,,,,,122,11,144,0,0,1,1,0,0,2,281,0,1,282,0.0
13,Kandhamal,87,Phulbani,91,,,,,,,,273,25,332,1,2,1,1,1,1,0,637,0,3,640,0.0
13,Kandhamal,87,Phulbani,92,,,,,,,,245,10,25,2,0,0,2,0,0,1,285,0,0,285,0.0
13,Kandhamal,87,Phulbani,93,,,,,,,,315,11,180,4,4,1,2,3,0,3,523,0,7,530,0.0
13,Kandhamal,87,Phulbani,94,,,,,,,,255,19,256,0,3,2,1,1,0,0,537,0,2,539,0.0
13,Kandhamal,87,Phulbani,95,,,,,,,,100,32,155,1,2,1,2,0,1,0,294,0,3,297,0.0
13,Kandhamal,87,Phulbani,96,,,,,,,,402,42,210,1,1,1,2,2,3,2,666,0,9,675,0.0
13,Kandhamal,87,Phulbani,97,,,,,,,,423,63,277,3,0,0,2,0,0,2,770,0,3,773,0.0
13,Kandhamal,87,Phulbani,98,,,,,,,,528,34,270,2,5,3,0,1,2,1,846,0,0,846,0.0
13,Kandhamal,87,Phulbani,99,,,,,,,,126,12,115,1,1,0,0,0,0,0,255,0,2,257,0.0
13,Kandhamal,87,Phulbani,100,,,,,,,,293,25,271,1,2,2,0,0,2,2,598,0,1,599,0.0
13,Kandhamal,87,Phulbani,101,,,,,,,,319,9,322,2,1,0,0,0,0,1,654,0,2,656,0.0
13,Kandhamal,87,Phulbani,102,,,,,,,,350,21,253,9,5,3,3,7,3,6,660,0,4,664,0.0
13,Kandhamal,87,Phulbani,103,,,,,,,,161,34,318,1,0,2,0,0,3,0,519,0,4,523,0.0
13,Kandhamal,87,Phulbani,104,,,,,,,,307,13,406,0,5,3,0,5,3,1,743,0,7,750,0.0
13,Kandhamal,87,Phulbani,105,,,,,,,,281,22,308,2,1,0,0,0,1,0,615,0,6,621,0.0
13,Kandhamal,87,Phulbani,106,,,,,,,,437,14,228,0,2,1,1,1,0,1,685,0,3,688,0.0
13,Kandhamal,87,Phulbani,107,,,,,,,,380,13,125,1,2,3,0,1,2,1,528,0,6,534,0.0
13,Kandhamal,87,Phulbani,108,,,,,,,,71,8,131,1,0,0,0,0,1,2,214,0,0,214,0.0
13,Kandhamal,87,Phulbani,109,,,,,,,,467,13,73,1,0,0,1,0,0,0,555,0,2,557,0.0
13,Kandhamal,87,Phulbani,110,,,,,,,,416,8,77,2,0,0,0,0,0,0,503,0,1,504,0.0
13,Kandhamal,87,Phulbani,111,,,,,,,,150,9,261,0,0,2,0,0,0,0,422,0,2,424,0.0
13,Kandhamal,87,Phulbani,112,,,,,,,,318,19,214,2,2,3,1,3,0,4,566,0,4,570,0.0
13,Kandhamal,87,Phulbani,113,,,,,,,,53,20,166,1,1,2,0,0,0,0,243,0,3,246,0.0
13,Kandhamal,87,Phulbani,114,,,,,,,,274,11,358,6,1,0,1,0,1,0,652,0,1,653,0.0
13,Kandhamal,87,Phulbani,115,,,,,,,,258,16,218,3,1,1,0,0,0,1,498,0,3,501,0.0
13,Kandhamal,87,Phulbani,116,,,,,,,,268,8,379,0,4,1,1,0,1,1,663,0,1,664,0.0
13,Kandhamal,87,Phulbani,117,,,,,,,,198,15,269,4,3,0,0,1,4,5,499,0,9,508,0.0
13,Kandhamal,87,Phulbani,118,,,,,,,,405,24,211,0,1,2,1,0,1,0,645,0,1,646,0.0
13,Kandhamal,87,Phulbani,119,,,,,,,,295,11,282,0,1,1,1,1,0,0,592,0,1,593,0.0
13,Kandhamal,87,Phulbani,120,,,,,,,,320,20,309,1,2,0,1,0,0,0,653,0,4,657,0.0
13,Kandhamal,87,Phulbani,121,,,,,,,,400,17,211,3,1,5,1,0,0,2,640,0,4,644,0.0
13,Kandhamal,87,Phulbani,122,,,,,,,,315,41,375,5,1,2,1,0,0,0,740,0,3,743,0.0
13,Kandhamal,87,Phulbani,123,,,,,,,,425,10,238,4,4,4,4,5,8,6,708,0,24,732,0.0
13,Kandhamal,87,Phulbani,124,,,,,,,,370,14,370,3,2,4,2,4,2,3,774,0,7,781,0.0
13,Kandhamal,87,Phulbani,125,,,,,,,,442,13,326,7,4,11,4,2,9,5,823,0,15,838,0.0
13,Kandhamal,87,Phulbani,126,,,,,,,,483,17,341,2,1,4,1,0,1,2,852,0,7,859,0.0
13,Kandhamal,87,Phulbani,127,,,,,,,,269,8,221,2,0,0,1,0,0,0,501,0,2,503,0.0
13,Kandhamal,87,Phulbani,128,,,,,,,,279,25,168,1,0,1,1,0,1,1,477,0,3,480,0.0
13,Kandhamal,87,Phulbani,129,,,,,,,,541,25,244,5,9,4,2,1,1,3,835,0,3,838,0.0
13,Kandhamal,87,Phulbani,130,,,,,,,,194,26,184,2,1,0,0,1,1,0,409,0,3,412,0.0
13,Kandhamal,87,Phulbani,131,,,,,,,,511,12,357,2,0,1,3,1,0,2,889,0,0,889,0.0
13,Kandhamal,87,Phulbani,132,,,,,,,,291,4,187,1,2,1,0,0,0,3,489,0,1,490,0.0
13,Kandhamal,87,Phulbani,133,,,,,,,,383,17,110,2,3,3,3,2,4,8,535,0,21,556,0.0
13,Kandhamal,87,Phulbani,134,,,,,,,,194,1,5,1,1,2,1,2,1,1,209,0,4,213,0.0
13,Kandhamal,87,Phulbani,135,,,,,,,,130,4,10,1,0,0,0,0,1,1,147,0,2,149,0.0
13,Kandhamal,87,Phulbani,136,,,,,,,,281,13,349,5,2,3,2,0,1,4,660,0,6,666,0.0
13,Kandhamal,87,Phulbani,137,,,,,,,,224,26,374,3,0,1,0,0,0,1,629,0,2,631,0.0
13,Kandhamal,87,Phulbani,138,,,,,,,,127,12,276,2,1,1,0,0,0,0,419,0,0,419,0.0
13,Kandhamal,87,Phulbani,139,,,,,,,,258,23,245,7,4,2,3,3,1,3,549,0,1,550,0.0
13,Kandhamal,87,Phulbani,140,,,,,,,,259,23,223,6,1,0,0,2,2,10,526,0,4,530,0.0
13,Kandhamal,87,Phulbani,141,,,,,,,,169,9,151,4,0,1,1,1,0,1,337,0,1,338,0.0
13,Kandhamal,87,Phulbani,142,,,,,,,,188,21,341,2,0,0,0,1,2,4,559,0,7,566,0.0
13,Kandhamal,87,Phulbani,143,,,,,,,,255,32,397,3,1,4,2,4,3,1,702,0,4,706,0.0
13,Kandhamal,87,Phulbani,144,,,,,,,,197,27,304,3,0,1,1,2,1,3,539,0,4,543,0.0
13,Kandhamal,87,Phulbani,145,,,,,,,,309,26,319,3,1,0,4,1,2,12,677,0,6,683,0.0
13,Kandhamal,87,Phulbani,146,,,,,,,,263,15,286,3,3,5,0,1,0,8,584,0,2,586,0.0
13,Kandhamal,87,Phulbani,147,,,,,,,,237,18,215,3,1,3,0,0,1,1,479,0,3,482,0.0
13,Kandhamal,87,Phulbani,148,,,,,,,,251,21,243,3,1,1,3,2,0,1,526,0,5,531,0.0
13,Kandhamal,87,Phulbani,149,,,,,,,,219,20,165,2,1,3,1,2,0,6,419,0,2,421,0.0
13,Kandhamal,87,Phulbani,150,,,,,,,,320,18,398,5,1,4,0,4,0,4,754,0,11,765,0.0
13,Kandhamal,87,Phulbani,151,,,,,,,,352,25,520,3,1,0,1,0,2,2,906,0,6,912,0.0
13,Kandhamal,87,Phulbani,152,,,,,,,,276,37,441,5,3,3,3,4,4,8,784,0,7,791,0.0
13,Kandhamal,87,Phulbani,153,,,,,,,,147,3,178,0,0,0,0,0,0,0,328,0,2,330,0.0
13,Kandhamal,87,Phulbani,154,,,,,,,,387,15,503,4,2,2,2,3,5,0,923,0,5,928,0.0
13,Kandhamal,87,Phulbani,155,,,,,,,,324,13,333,0,2,2,0,3,0,5,682,0,12,694,0.0
13,Kandhamal,87,Phulbani,156,,,,,,,,429,18,310,3,1,0,0,0,2,0,763,0,0,763,0.0
13,Kandhamal,87,Phulbani,157,,,,,,,,239,4,418,4,5,1,2,2,2,3,680,0,6,686,0.0
13,Kandhamal,87,Phulbani,158,,,,,,,,286,12,545,4,1,3,0,1,3,1,856,0,1,857,0.0
13,Kandhamal,87,Phulbani,159,,,,,,,,277,11,633,1,1,1,1,0,2,4,931,0,1,932,0.0
13,Kandhamal,87,Phulbani,160,,,,,,,,135,7,419,1,1,0,0,0,0,0,563,0,1,564,0.0
13,Kandhamal,87,Phulbani,161,,,,,,,,172,5,386,3,2,3,1,2,1,1,576,0,1,577,0.0
13,Kandhamal,87,Phulbani,162,,,,,,,,204,9,198,5,0,1,0,1,0,1,419,0,4,423,0.0
13,Kandhamal,87,Phulbani,163,,,,,,,,201,9,215,0,0,0,0,0,0,0,425,0,0,425,0.0
13,Kandhamal,87,Phulbani,164,,,,,,,,314,14,157,3,2,1,2,1,0,1,495,0,1,496,0.0
13,Kandhamal,87,Phulbani,165,,,,,,,,218,10,158,2,3,2,0,1,2,1,397,0,6,403,0.0
13,Kandhamal,87,Phulbani,166,,,,,,,,96,15,115,0,3,0,0,1,0,0,230,0,0,230,0.0
13,Kandhamal,87,Phulbani,167,,,,,,,,330,25,180,2,4,4,0,0,0,1,546,0,3,549,0.0
13,Kandhamal,87,Phulbani,168,,,,,,,,437,14,134,3,4,2,1,1,1,1,598,0,3,601,0.0
13,Kandhamal,87,Phulbani,169,,,,,,,,249,6,67,0,1,5,1,0,3,4,336,0,5,341,0.0
13,Kandhamal,87,Phulbani,170,,,,,,,,376,39,414,0,4,4,2,0,1,0,840,0,2,842,0.0
13,Kandhamal,87,Phulbani,171,,,,,,,,272,8,129,2,1,1,1,1,1,0,416,0,2,418,0.0
13,Kandhamal,87,Phulbani,172,,,,,,,,150,10,277,2,0,1,0,0,1,0,441,0,0,441,0.0
13,Kandhamal,87,Phulbani,173,,,,,,,,169,18,207,0,1,1,1,0,0,0,397,0,0,397,0.0
13,Kandhamal,87,Phulbani,174,,,,,,,,183,11,405,1,2,0,1,1,2,0,606,0,1,607,0.0
13,Kandhamal,87,Phulbani,175,,,,,,,,205,16,373,4,6,2,1,1,1,4,613,0,5,618,0.0
13,Kandhamal,87,Phulbani,176,,,,,,,,226,6,124,2,0,0,0,0,0,0,358,0,1,359,0.0
13,Kandhamal,87,Phulbani,177,,,,,,,,157,11,41,0,0,0,0,0,0,0,209,0,0,209,0.0
13,Kandhamal,87,Phulbani,178,,,,,,,,478,33,353,1,1,1,0,0,0,0,867,0,1,868,0.0
13,Kandhamal,87,Phulbani,179,,,,,,,,138,28,93,4,0,1,0,1,0,1,266,0,2,268,0.0
13,Kandhamal,87,Phulbani,180,,,,,,,,39,36,218,3,2,1,0,1,0,1,301,0,3,304,0.0
13,Kandhamal,87,Phulbani,181,,,,,,,,233,26,215,0,1,2,0,0,0,3,480,0,1,481,0.0
13,Kandhamal,87,Phulbani,182,,,,,,,,368,19,365,7,7,5,6,4,7,6,794,0,6,800,0.0
13,Kandhamal,87,Phulbani,183,,,,,,,,286,14,369,3,6,1,2,2,3,8,694,0,4,698,0.0
13,Kandhamal,87,Phulbani,184,,,,,,,,344,12,258,4,2,1,0,2,2,2,627,0,3,630,0.0
13,Kandhamal,87,Phulbani,185,,,,,,,,458,29,265,5,2,3,1,0,0,0,763,0,3,766,0.0
13,Kandhamal,87,Phulbani,186,,,,,,,,320,25,319,3,2,2,0,0,0,0,671,0,2,673,0.0
13,Kandhamal,87,Phulbani,187,,,,,,,,301,13,303,0,1,0,0,1,0,0,619,0,1,620,0.0
13,Kandhamal,87,Phulbani,188,,,,,,,,194,14,220,2,3,4,0,1,2,1,441,0,3,444,0.0
13,Kandhamal,87,Phulbani,189,,,,,,,,330,16,386,6,2,3,0,3,4,8,758,0,10,768,0.0
13,Kandhamal,87,Phulbani,190,,,,,,,,308,24,262,1,1,2,1,2,1,5,607,0,7,614,0.0
13,Kandhamal,87,Phulbani,191,,,,,,,,216,6,149,1,0,0,2,0,1,1,376,0,2,378,0.0
13,Kandhamal,87,Phulbani,192,,,,,,,,261,7,41,0,0,0,0,0,0,0,309,0,0,309,0.0
13,Kandhamal,87,Phulbani,193,,,,,,,,419,21,323,5,3,2,0,3,2,3,781,0,12,793,0.0
13,Kandhamal,87,Phulbani,194,,,,,,,,447,32,263,0,1,0,0,0,0,0,743,0,2,745,0.0
13,Kandhamal,87,Phulbani,195,,,,,,,,482,25,376,3,2,1,2,0,3,3,897,0,1,898,0.0
13,Kandhamal,87,Phulbani,196,,,,,,,,397,12,451,7,5,2,1,2,3,11,891,0,2,893,0.0
13,Kandhamal,87,Phulbani,197,,,,,,,,381,17,339,4,2,4,0,0,0,0,747,0,2,749,0.0
13,Kandhamal,87,Phulbani,198,,,,,,,,358,18,369,3,6,3,1,2,0,6,766,0,2,768,0.0
13,Kandhamal,87,Phulbani,199,,,,,,,,335,7,231,0,0,1,0,1,0,1,576,0,1,577,0.0
13,Kandhamal,87,Phulbani,200,,,,,,,,141,8,119,1,2,0,0,0,1,0,272,0,1,273,0.0
13,Kandhamal,87,Phulbani,201,,,,,,,,324,21,449,7,3,6,1,2,2,7,822,0,8,830,0.0
13,Kandhamal,87,Phulbani,202,,,,,,,,303,12,232,3,1,3,2,1,1,0,558,0,3,561,0.0
13,Kandhamal,87,Phulbani,203,,,,,,,,109,17,247,1,0,2,1,0,2,2,381,0,1,382,0.0
13,Kandhamal,87,Phulbani,204,,,,,,,,255,20,401,5,0,2,0,0,1,4,688,0,5,693,0.0
13,Kandhamal,87,Phulbani,205,,,,,,,,27,2,95,1,0,1,0,0,0,0,126,0,0,126,0.0
13,Kandhamal,87,Phulbani,206,,,,,,,,541,35,308,3,2,2,4,1,2,3,901,0,7,908,0.0
13,Kandhamal,87,Phulbani,207,,,,,,,,237,29,378,3,1,4,1,1,2,1,657,0,3,660,0.0
13,Kandhamal,87,Phulbani,208,,,,,,,,350,9,145,3,1,1,1,1,1,1,513,0,0,513,0.0
13,Kandhamal,87,Phulbani,209,,,,,,,,612,14,87,1,0,0,0,1,0,0,715,0,0,715,0.0
13,Kandhamal,87,Phulbani,210,,,,,,,,163,17,337,1,1,0,1,3,0,1,524,0,1,525,0.0
13,Kandhamal,87,Phulbani,211,,,,,,,,422,14,314,2,4,4,2,0,2,0,764,0,0,764,0.0
13,Kandhamal,87,Phulbani,212,,,,,,,,290,10,313,3,0,0,0,1,1,4,622,0,7,629,0.0
13,Kandhamal,87,Phulbani,213,,,,,,,,313,25,431,2,4,2,2,0,0,0,779,0,2,781,0.0
13,Kandhamal,87,Phulbani,214,,,,,,,,432,24,386,2,2,4,4,1,2,5,862,0,6,868,0.0
13,Kandhamal,87,Phulbani,215,,,,,,,,275,20,293,2,2,3,1,2,1,1,600,0,5,605,0.0
13,Kandhamal,87,Phulbani,216,,,,,,,,241,28,292,6,1,2,1,0,0,0,571,0,3,574,0.0
13,Kandhamal,87,Phulbani,217,,,,,,,,373,11,366,2,1,0,1,0,0,0,754,0,3,757,0.0
13,Kandhamal,87,Phulbani,218,,,,,,,,180,16,321,5,0,0,0,1,0,1,524,0,3,527,0.0
13,Kandhamal,87,Phulbani,219,,,,,,,,375,35,214,3,5,2,1,2,2,1,640,0,3,643,0.0
13,Kandhamal,87,Phulbani,220,,,,,,,,243,5,250,2,2,2,0,0,0,1,505,0,0,505,0.0
13,Kandhamal,87,Phulbani,221,,,,,,,,287,80,376,2,2,3,0,1,0,4,755,0,3,758,0.0
13,Kandhamal,87,Phulbani,222,,,,,,,,260,22,362,4,2,1,1,0,1,0,653,0,2,655,0.0
13,Kandhamal,87,Phulbani,223,,,,,,,,247,64,322,0,1,0,1,2,2,3,642,0,8,650,0.0
13,Kandhamal,87,Phulbani,224,,,,,,,,203,25,324,2,1,0,0,2,2,3,562,0,3,565,0.0
13,Kandhamal,87,Phulbani,225,,,,,,,,241,20,430,1,8,0,0,1,0,0,701,0,4,705,0.0
13,Kandhamal,87,Phulbani,226,,,,,,,,264,24,266,5,1,3,2,1,2,2,570,0,1,571,0.0
13,Kandhamal,87,Phulbani,227,,,,,,,,234,11,424,1,3,0,1,1,2,0,677,0,0,677,0.0
13,Kandhamal,87,Phulbani,228,,,,,,,,439,37,404,6,2,0,2,0,4,1,895,0,0,895,0.0
13,Kandhamal,87,Phulbani,229,,,,,,,,413,17,281,6,4,1,1,3,2,3,731,0,9,740,0.0
13,Kandhamal,87,Phulbani,230,,,,,,,,318,22,273,5,2,2,3,6,2,7,640,0,24,664,0.0
13,Kandhamal,87,Phulbani,231,,,,,,,,423,22,255,1,1,5,0,2,0,3,712,0,6,718,0.0
13,Kandhamal,87,Phulbani,232,,,,,,,,442,31,294,10,6,2,2,2,2,0,791,0,2,793,0.0
13,Kandhamal,87,Phulbani,233,,,,,,,,256,24,340,9,5,8,0,1,1,3,647,0,5,652,0.0
13,Kandhamal,87,Phulbani,234,,,,,,,,248,19,327,5,3,4,4,3,2,4,619,0,4,623,0.0
13,Kandhamal,87,Phulbani,235,,,,,,,,327,11,237,0,3,0,1,0,0,0,579,0,3,582,0.0
