pc_id,pc_name,ac_id,ac_name,candidate name,candidate number
13,Kandhamal,84,Bhanjanagar,Angad Kanhar,1
13,Kandhamal,84,Bhanjanagar,Kishore Chandra Kanhar,2
13,Kandhamal,84,Bhanjanagar,Debanarayan Pradhan,3
13,Kandhamal,84,Bhanjanagar,Ananta Kanhar,4
13,Kandhamal,84,Bhanjanagar,Krushna Kanhar,5
13,Kandhamal,84,Bhanjanagar,Jagdish Pradhan,6
13,Kandhamal,84,Bhanjanagar,Nabin Chandra Kanhar,7
13,Kandhamal,84,Bhanjanagar,Premshila Jhankar,8
