pc_id,pc_name,ac_id,ac_name,candidate name,candidate number
16,Jagatsinghpur,108,Tirtol,UMAKANTA BARAL,1
16,Jagatsinghpur,108,Tirtol,BIHARI BANDHU PALAI,2
16,Jagatsinghpur,108,Tirtol,SANJAY KUMAR DAS BURMA,3
16,Jagatsinghpur,108,Tirtol,LALITENDU BIDYADHAR MOHAPATRA,4
