pc_id,pc_name,ac_id,ac_name,candidate name,candidate number
19,Aska,129,Khalikote,Nilamani Bisoyi,1
19,Aska,129,Khalikote,Purna Chandra Swain,2
19,Aska,129,Khalikote,Sangram Keshari Mohanty,3
19,Aska,129,Khalikote,Nirakara Nayak,4
19,Aska,129,Khalikote,Raghu Nath Naik,5
