pc_id,pc_name,ac_id,ac_name,candidate name,candidate number
16,Jagatsinghpur,105,Nimapara,CHHABI MALIK,1
16,Jagatsinghpur,105,Nimapara,TUSHARKANTI BEHERA,2
16,Jagatsinghpur,105,Nimapara,BISWA BHUSHAN DAS,3
16,Jagatsinghpur,105,Nimapara,RABI MALLICK,4
16,Jagatsinghpur,105,Nimapara,RATNAKAR KANDI,5
16,Jagatsinghpur,105,Nimapara,SUKADEB BEHERA,6
