pc_id,pc_name,ac_id,ac_name,candidate name,candidate number
11,Kalahandi,76,Bhawanipatna,Damusing Majhi,1
11,Kalahandi,76,Bhawanipatna,Padman Nayak,2
11,Kalahandi,76,Bhawanipatna,Bhujabal Majhi,3
11,Kalahandi,76,Bhawanipatna,Manohar Randhari (BJD),4
11,Kalahandi,76,Bhawanipatna,Manohar Randhari (Ind.),5
