pc_id,pc_name,ac_id,ac_name,candidate name,candidate number
15,Kendrapara ,102,Kendrapara,Debi Prasad Mallick,1
15,Kendrapara ,102,Kendrapara,Bishnu Charan Das,2
15,Kendrapara ,102,Kendrapara,Rabindra Nath Sethy,3
15,Kendrapara ,102,Kendrapara,Ramakanta Bhoi,4
