pc_id,pc_name,ac_id,ac_name,candidate name,candidate number
14,Cuttack,93,Banki,Avisekh Mahananda (INC),1
14,Cuttack,93,Banki,Chandra Sarathi Behera (BJD),2
14,Cuttack,93,Banki,Dillip Ku. Mallick (BJP),3
14,Cuttack,93,Banki,Paramananda Sethi (IND),4
14,Cuttack,93,Banki,Rakesh Behera(IND),5
