pc_id,pc_name,ac_id,ac_name,candidate name,candidate number
17,Puri,116,Pipili,PRADEEP KUMAR SAHOO,1
17,Puri,116,Pipili,RAJENDRA KUMAR SAHOO,2
17,Puri,116,Pipili,RHISHAV NANDA,3
17,Puri,116,Pipili,BIJAY KUMAR SWAIN,4
17,Puri,116,Pipili,RUDRA NARAYAN BAHINIPATI,5
17,Puri,116,Pipili,SANKAR BEHERA,6
17,Puri,116,Pipili,SIBA PRASAD MISHRA,7
