pc_id,pc_name,ac_id,ac_name,candidate name,candidate number
6,Balasore,41,Remuna,PARSHURAM DHADA,1
6,Balasore,41,Remuna,MADHABANANDA MALIK,2
6,Balasore,41,Remuna,RAKESH KUMAR MALIK,3
6,Balasore,41,Remuna,SURENDRA PRASAD PRAMANIK,4
6,Balasore,41,Remuna,UMESH CHANDRA SETHI,5
6,Balasore,41,Remuna,HRUSHIKESH MAJHI,6
